id,symbol,timeframe,data_type,rows_existing,rows_fetched,rows_final,gaps_found,status,issues,fetched_at
64765,XRPUSDT,1m,ohlcv,60516,10,60523,0,ok,"",2026-07-21 10:56:05.038157+00
64764,SOLUSDT,1m,ohlcv,60515,9,60521,0,quarantined,Data is stale: last candle 2 min ago,2026-07-21 10:55:05.732299+00
64763,DOGEUSDT,5m,ohlcv,373655,14,373666,0,ok,"",2026-07-21 10:54:47.224388+00
64762,ETHUSDT,1m,ohlcv,57325,9,57331,0,ok,"",2026-07-21 10:53:58.948342+00
64761,BTCUSDT,1m,ohlcv,60515,9,60521,0,ok,"",2026-07-21 10:52:58.723701+00
64760,DOGEUSDT,1m,ohlcv,60512,9,60518,0,ok,"",2026-07-21 10:51:52.239102+00
64759,BNBUSDT,1m,ohlcv,60511,9,60517,0,ok,"",2026-07-21 10:50:43.814329+00
64758,XRPUSDT,1m,ohlcv,60510,9,60516,0,ok,"",2026-07-21 10:49:40.560888+00
64757,SOLUSDT,1m,ohlcv,60509,9,60515,0,ok,"",2026-07-21 10:48:38.828102+00
64756,BNBUSDT,5m,ohlcv,373641,27,373665,0,ok,"",2026-07-21 10:47:41.451884+00
64755,ETHUSDT,1m,ohlcv,57319,9,57325,0,ok,"",2026-07-21 10:47:39.007788+00
64754,BTCUSDT,1m,ohlcv,60509,9,60515,0,ok,"",2026-07-21 10:46:37.416072+00
64753,DOGEUSDT,1m,ohlcv,60506,9,60512,0,ok,"",2026-07-21 10:45:35.834406+00
64752,BNBUSDT,1m,ohlcv,60505,9,60511,0,ok,"",2026-07-21 10:44:28.815613+00
64751,XRPUSDT,1m,ohlcv,60504,9,60510,0,ok,"",2026-07-21 10:43:27.002323+00
64750,SOLUSDT,1m,ohlcv,60503,9,60509,0,ok,"",2026-07-21 10:42:25.509626+00
64749,XRPUSDT,5m,ohlcv,373652,15,373664,0,ok,"",2026-07-21 10:41:27.353787+00
64748,ETHUSDT,1m,ohlcv,57318,4,57319,0,ok,"",2026-07-21 10:41:20.267338+00
64747,BTCUSDT,1m,ohlcv,60508,4,60509,0,ok,"",2026-07-21 10:40:21.965851+00
64746,DOGEUSDT,1m,ohlcv,60505,4,60506,0,ok,"",2026-07-21 10:39:22.618852+00
64745,BNBUSDT,1m,ohlcv,60504,4,60505,0,ok,"",2026-07-21 10:38:17.467002+00
64744,XRPUSDT,1m,ohlcv,60503,4,60504,0,ok,"",2026-07-21 10:37:19.089295+00
64743,SOLUSDT,1m,ohlcv,60502,4,60503,0,ok,"",2026-07-21 10:36:13.841118+00
64742,ETHUSDT,1m,ohlcv,57312,4,57313,0,ok,"",2026-07-21 10:35:12.487842+00
64741,SOLUSDT,5m,ohlcv,373651,14,373662,0,quarantined,Data is stale: last candle 10 min ago,2026-07-21 10:35:10.895304+00
64740,BTCUSDT,1m,ohlcv,60502,4,60503,0,ok,"",2026-07-21 10:34:17.195229+00
64739,DOGEUSDT,1m,ohlcv,60493,10,60500,0,ok,"",2026-07-21 10:33:13.042061+00
64738,BNBUSDT,1m,ohlcv,60497,5,60499,0,ok,"",2026-07-21 10:32:08.151045+00
64737,XRPUSDT,1m,ohlcv,60496,4,60497,0,quarantined,Data is stale: last candle 2 min ago,2026-07-21 10:31:06.697406+00
64736,SOLUSDT,1m,ohlcv,60495,4,60496,0,ok,"",2026-07-21 10:29:53.235734+00
64735,ETHUSDT,1m,ohlcv,57305,4,57306,0,ok,"",2026-07-21 10:28:50.258097+00
64734,ETHUSDT,5m,ohlcv,373650,14,373661,0,ok,"",2026-07-21 10:28:47.61172+00
64733,BTCUSDT,1m,ohlcv,60495,4,60496,0,ok,"",2026-07-21 10:27:50.64787+00
64732,DOGEUSDT,1m,ohlcv,60492,4,60493,0,ok,"",2026-07-21 10:26:49.822441+00
64731,BNBUSDT,1m,ohlcv,60491,4,60492,0,ok,"",2026-07-21 10:25:41.812098+00
64730,XRPUSDT,1m,ohlcv,60490,4,60491,0,ok,"",2026-07-21 10:24:50.387872+00
64729,SOLUSDT,1m,ohlcv,60489,4,60490,0,ok,"",2026-07-21 10:23:51.329798+00
64728,ETHUSDT,1m,ohlcv,57299,4,57300,0,ok,"",2026-07-21 10:22:48.625606+00
64727,BTCUSDT,5m,ohlcv,373636,27,373660,0,ok,"",2026-07-21 10:22:41.119995+00
64726,BTCUSDT,1m,ohlcv,60484,9,60490,0,ok,"",2026-07-21 10:21:46.286874+00
64725,DOGEUSDT,1m,ohlcv,60485,5,60487,0,ok,"",2026-07-21 10:20:38.660166+00
64724,BNBUSDT,1m,ohlcv,60484,5,60486,0,ok,"",2026-07-21 10:19:35.446701+00
64723,XRPUSDT,1m,ohlcv,60483,5,60485,0,ok,"",2026-07-21 10:18:35.30432+00
64722,SOLUSDT,1m,ohlcv,60482,5,60484,0,ok,"",2026-07-21 10:17:29.715767+00
64721,ETHUSDT,1m,ohlcv,57292,5,57294,0,ok,"",2026-07-21 10:16:25.558633+00
64720,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 10:16:09.146683+00
64719,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 10:16:07.185552+00
64718,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 10:16:05.199597+00
64717,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 10:16:03.238503+00
64716,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 10:16:01.212422+00
64715,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 10:15:59.248392+00
64714,DOGEUSDT,4h,ohlcv,7785,3,7785,0,ok,"",2026-07-21 10:15:57.621647+00
64713,BNBUSDT,4h,ohlcv,7785,3,7785,0,ok,"",2026-07-21 10:15:48.156625+00
64712,XRPUSDT,4h,ohlcv,7785,3,7785,0,ok,"",2026-07-21 10:15:36.153894+00
64711,SOLUSDT,4h,ohlcv,7785,3,7785,0,ok,"",2026-07-21 10:15:27.06985+00
64710,BTCUSDT,1m,ohlcv,60482,5,60484,0,ok,"",2026-07-21 10:15:23.079871+00
64709,ETHUSDT,4h,ohlcv,7785,3,7785,0,ok,"",2026-07-21 10:15:17.968838+00
64708,BTCUSDT,4h,ohlcv,7785,3,7785,0,ok,"",2026-07-21 10:15:07.922854+00
64707,DOGEUSDT,1h,open_interest_1h,31231,200,31232,0,ok,"",2026-07-21 10:14:58.013596+00
64706,BNBUSDT,1h,open_interest_1h,31231,200,31232,0,ok,"",2026-07-21 10:14:55.818488+00
64705,XRPUSDT,1h,open_interest_1h,31231,200,31232,0,ok,"",2026-07-21 10:14:53.963268+00
64704,SOLUSDT,1h,open_interest_1h,31231,200,31232,0,ok,"",2026-07-21 10:14:51.69674+00
64703,ETHUSDT,1h,open_interest_1h,31231,200,31232,0,ok,"",2026-07-21 10:14:49.754365+00
64702,BTCUSDT,1h,open_interest_1h,31231,200,31232,0,ok,"",2026-07-21 10:14:47.911074+00
64701,DOGEUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 10:14:45.579407+00
64700,BNBUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 10:14:43.418355+00
64699,XRPUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 10:14:41.491494+00
64698,SOLUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 10:14:39.725945+00
64697,ETHUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 10:14:37.405737+00
64696,BTCUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 10:14:35.445321+00
64695,DOGEUSDT,1h,ohlcv,31138,4,31139,0,ok,"",2026-07-21 10:14:34.26142+00
64694,DOGEUSDT,1m,ohlcv,60474,10,60481,0,ok,"",2026-07-21 10:14:21.061699+00
64693,BNBUSDT,1h,ohlcv,31138,4,31139,0,ok,"",2026-07-21 10:13:57.887652+00
64692,XRPUSDT,1h,ohlcv,31138,4,31139,0,ok,"",2026-07-21 10:13:22.695514+00
64691,BNBUSDT,1m,ohlcv,60477,5,60479,0,quarantined,Data is stale: last candle 2 min ago,2026-07-21 10:13:10.25609+00
64690,SOLUSDT,1h,ohlcv,31138,4,31139,0,ok,"",2026-07-21 10:12:42.943849+00
64689,ETHUSDT,1h,ohlcv,31138,4,31139,0,ok,"",2026-07-21 10:12:06.163264+00
64688,XRPUSDT,1m,ohlcv,60476,5,60478,0,ok,"",2026-07-21 10:11:53.904459+00
64687,BTCUSDT,1h,ohlcv,31138,4,31139,0,ok,"",2026-07-21 10:11:07.364003+00
64686,SOLUSDT,1m,ohlcv,60475,5,60477,0,ok,"",2026-07-21 10:10:20.592652+00
64685,DOGEUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 10:10:14.917281+00
64684,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 10:09:38.815652+00
64683,ETHUSDT,1m,ohlcv,57285,5,57287,0,ok,"",2026-07-21 10:09:11.458044+00
64682,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 10:09:09.330701+00
64681,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 10:08:40.221183+00
64680,BTCUSDT,1m,ohlcv,60475,5,60477,0,ok,"",2026-07-21 10:08:12.982147+00
64679,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 10:08:12.6931+00
64678,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 10:07:38.123316+00
64677,DOGEUSDT,1m,ohlcv,60472,5,60474,0,ok,"",2026-07-21 10:07:08.949313+00
64676,DOGEUSDT,30m,ohlcv,62275,5,62277,0,ok,"",2026-07-21 10:07:08.444421+00
64675,BNBUSDT,1m,ohlcv,60466,10,60473,0,ok,"",2026-07-21 10:06:04.984721+00
64674,BNBUSDT,30m,ohlcv,62275,5,62277,0,ok,"",2026-07-21 10:06:00.091441+00
64673,XRPUSDT,1m,ohlcv,60469,5,60471,0,quarantined,Data is stale: last candle 2 min ago,2026-07-21 10:05:00.917851+00
64672,XRPUSDT,30m,ohlcv,62275,5,62277,0,ok,"",2026-07-21 10:04:51.653977+00
64671,SOLUSDT,1m,ohlcv,60468,5,60470,0,ok,"",2026-07-21 10:03:57.411604+00
64670,SOLUSDT,30m,ohlcv,62275,5,62277,0,ok,"",2026-07-21 10:03:40.287397+00
64669,ETHUSDT,1m,ohlcv,57278,5,57280,0,ok,"",2026-07-21 10:02:47.392474+00
64668,ETHUSDT,30m,ohlcv,62275,5,62277,0,ok,"",2026-07-21 10:02:22.386758+00
64667,BTCUSDT,1m,ohlcv,60468,5,60470,0,ok,"",2026-07-21 10:01:47.210466+00
64666,BTCUSDT,30m,ohlcv,62275,5,62277,0,ok,"",2026-07-21 10:01:20.193656+00
64665,DOGEUSDT,1m,ohlcv,60465,5,60467,0,ok,"",2026-07-21 10:00:49.564771+00
64664,DOGEUSDT,15m,ohlcv,124549,6,124552,0,ok,"",2026-07-21 10:00:16.047561+00
64663,BNBUSDT,1m,ohlcv,60464,5,60466,0,ok,"",2026-07-21 09:59:38.468046+00
64662,XRPUSDT,1m,ohlcv,60463,5,60465,0,ok,"",2026-07-21 09:58:37.28108+00
64661,BNBUSDT,15m,ohlcv,124549,6,124552,0,ok,"",2026-07-21 09:57:57.454567+00
64660,SOLUSDT,1m,ohlcv,60462,5,60464,0,ok,"",2026-07-21 09:57:36.172875+00
64659,ETHUSDT,1m,ohlcv,57272,5,57274,0,ok,"",2026-07-21 09:56:32.341942+00
64658,XRPUSDT,15m,ohlcv,124548,7,124552,0,ok,"",2026-07-21 09:55:52.328593+00
64657,BTCUSDT,1m,ohlcv,60462,5,60464,0,ok,"",2026-07-21 09:55:31.645846+00
64656,DOGEUSDT,1m,ohlcv,60459,5,60461,0,ok,"",2026-07-21 09:54:25.864847+00
64655,SOLUSDT,15m,ohlcv,124548,7,124552,0,ok,"",2026-07-21 09:53:50.15786+00
64654,BNBUSDT,1m,ohlcv,60458,5,60460,0,ok,"",2026-07-21 09:53:22.942144+00
64653,XRPUSDT,1m,ohlcv,60457,5,60459,0,ok,"",2026-07-21 09:52:23.816215+00
64652,ETHUSDT,15m,ohlcv,124548,7,124552,0,ok,"",2026-07-21 09:51:46.455104+00
64651,SOLUSDT,1m,ohlcv,60456,5,60458,0,ok,"",2026-07-21 09:51:23.213149+00
64650,ETHUSDT,1m,ohlcv,57266,5,57268,0,ok,"",2026-07-21 09:50:23.271722+00
64649,BTCUSDT,15m,ohlcv,124548,7,124552,0,ok,"",2026-07-21 09:49:40.946345+00
64648,BTCUSDT,1m,ohlcv,60456,5,60458,0,ok,"",2026-07-21 09:49:25.834701+00
64647,DOGEUSDT,1m,ohlcv,60453,5,60455,0,ok,"",2026-07-21 09:48:24.303825+00
64646,DOGEUSDT,5m,ohlcv,373642,14,373653,0,ok,"",2026-07-21 09:47:33.69896+00
64645,BNBUSDT,1m,ohlcv,60452,5,60454,0,ok,"",2026-07-21 09:47:20.088822+00
64644,XRPUSDT,1m,ohlcv,60451,5,60453,0,ok,"",2026-07-21 09:46:18.858087+00
64643,SOLUSDT,1m,ohlcv,60450,5,60452,0,ok,"",2026-07-21 09:45:22.444254+00
64642,ETHUSDT,1m,ohlcv,57260,5,57262,0,ok,"",2026-07-21 09:44:22.890583+00
64641,BTCUSDT,1m,ohlcv,60450,5,60452,0,ok,"",2026-07-21 09:43:21.631113+00
64640,DOGEUSDT,1m,ohlcv,60447,5,60449,0,ok,"",2026-07-21 09:42:20.514497+00
64639,BNBUSDT,1m,ohlcv,60446,5,60448,0,ok,"",2026-07-21 09:41:11.860636+00
64638,BNBUSDT,5m,ohlcv,373641,13,373651,0,quarantined,Data is stale: last candle 11 min ago,2026-07-21 09:40:52.702337+00
64637,XRPUSDT,1m,ohlcv,60445,5,60447,0,ok,"",2026-07-21 09:40:10.721157+00
64636,SOLUSDT,1m,ohlcv,60444,5,60446,0,ok,"",2026-07-21 09:39:08.093925+00
64635,ETHUSDT,1m,ohlcv,57254,5,57256,0,ok,"",2026-07-21 09:38:04.582598+00
64634,BTCUSDT,1m,ohlcv,60444,5,60446,0,ok,"",2026-07-21 09:37:08.384742+00
64633,DOGEUSDT,1m,ohlcv,60436,10,60443,0,ok,"",2026-07-21 09:36:06.801951+00
64632,BNBUSDT,1m,ohlcv,60439,5,60441,0,quarantined,Data is stale: last candle 2 min ago,2026-07-21 09:35:00.659028+00
64631,XRPUSDT,5m,ohlcv,373638,15,373650,0,ok,"",2026-07-21 09:34:33.342958+00
64630,XRPUSDT,1m,ohlcv,60438,5,60440,0,ok,"",2026-07-21 09:33:57.798901+00
64629,SOLUSDT,1m,ohlcv,60437,5,60439,0,ok,"",2026-07-21 09:32:53.248213+00
64628,ETHUSDT,1m,ohlcv,57247,5,57249,0,ok,"",2026-07-21 09:31:51.732691+00
64627,BTCUSDT,1m,ohlcv,60437,5,60439,0,ok,"",2026-07-21 09:30:53.347211+00
64626,DOGEUSDT,1m,ohlcv,60434,5,60436,0,ok,"",2026-07-21 09:29:52.956299+00
64625,BNBUSDT,1m,ohlcv,60433,5,60435,0,ok,"",2026-07-21 09:28:50.149663+00
64624,SOLUSDT,5m,ohlcv,373638,14,373649,0,ok,"",2026-07-21 09:28:20.499838+00
64623,XRPUSDT,1m,ohlcv,60432,5,60434,0,ok,"",2026-07-21 09:27:42.998888+00
64622,SOLUSDT,1m,ohlcv,60431,5,60433,0,ok,"",2026-07-21 09:26:45.144852+00
64621,ETHUSDT,1m,ohlcv,57241,5,57243,0,ok,"",2026-07-21 09:25:44.704482+00
64620,BTCUSDT,1m,ohlcv,60431,5,60433,0,ok,"",2026-07-21 09:24:48.784834+00
64619,DOGEUSDT,1m,ohlcv,60428,5,60430,0,ok,"",2026-07-21 09:23:50.075684+00
64618,BNBUSDT,1m,ohlcv,60427,5,60429,0,ok,"",2026-07-21 09:22:43.580086+00
64617,ETHUSDT,5m,ohlcv,373637,14,373648,0,ok,"",2026-07-21 09:22:06.135109+00
64616,XRPUSDT,1m,ohlcv,60426,5,60428,0,ok,"",2026-07-21 09:21:43.391649+00
64615,SOLUSDT,1m,ohlcv,60425,5,60427,0,ok,"",2026-07-21 09:20:42.839104+00
64614,ETHUSDT,1m,ohlcv,57235,5,57237,0,ok,"",2026-07-21 09:19:41.301728+00
64613,BTCUSDT,1m,ohlcv,60425,5,60427,0,ok,"",2026-07-21 09:18:47.517943+00
64612,DOGEUSDT,1m,ohlcv,60422,5,60424,0,ok,"",2026-07-21 09:17:48.988048+00
64611,BNBUSDT,1m,ohlcv,60421,5,60423,0,ok,"",2026-07-21 09:16:40.01358+00
64610,BTCUSDT,5m,ohlcv,373636,13,373646,0,quarantined,Data is stale: last candle 11 min ago,2026-07-21 09:16:04.268573+00
64609,XRPUSDT,1m,ohlcv,60420,5,60422,0,ok,"",2026-07-21 09:15:36.76476+00
64608,SOLUSDT,1m,ohlcv,60419,5,60421,0,ok,"",2026-07-21 09:14:35.243622+00
64607,ETHUSDT,1m,ohlcv,57229,5,57231,0,ok,"",2026-07-21 09:13:38.536035+00
64606,BTCUSDT,1m,ohlcv,60419,5,60421,0,ok,"",2026-07-21 09:12:45.279997+00
64605,DOGEUSDT,1m,ohlcv,60416,5,60418,0,ok,"",2026-07-21 09:11:42.194466+00
64604,BNBUSDT,1m,ohlcv,60411,9,60417,0,ok,"",2026-07-21 09:10:35.279341+00
64603,DOGEUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 09:09:57.374503+00
64602,BNBUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 09:09:55.392792+00
64601,XRPUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 09:09:53.371294+00
64600,SOLUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 09:09:51.372914+00
64599,ETHUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 09:09:49.418049+00
64598,BTCUSDT,snapshot,orderbook,,100,,0,ok,"",2026-07-21 09:09:47.39124+00
64597,DOGEUSDT,1h,open_interest_1h,31230,200,31231,0,ok,"",2026-07-21 09:09:45.845695+00
64596,BNBUSDT,1h,open_interest_1h,31230,200,31231,0,ok,"",2026-07-21 09:09:43.805083+00
64595,XRPUSDT,1h,open_interest_1h,31230,200,31231,0,ok,"",2026-07-21 09:09:41.405071+00
64594,SOLUSDT,1h,open_interest_1h,31230,200,31231,0,ok,"",2026-07-21 09:09:39.42352+00
64593,ETHUSDT,1h,open_interest_1h,31230,200,31231,0,ok,"",2026-07-21 09:09:37.351974+00
64592,XRPUSDT,1m,ohlcv,60413,6,60416,0,ok,"",2026-07-21 09:09:35.992267+00
64591,BTCUSDT,1h,open_interest_1h,31230,200,31231,0,ok,"",2026-07-21 09:09:35.194031+00
64590,DOGEUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 09:09:33.373922+00
64589,BNBUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 09:09:31.016962+00
64588,XRPUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 09:09:29.066384+00
64587,SOLUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 09:09:26.872176+00
64586,ETHUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 09:09:24.934733+00
64585,BTCUSDT,8h,funding_rate,3929,200,3929,0,ok,"",2026-07-21 09:09:23.005429+00
64584,DOGEUSDT,1h,ohlcv,31137,4,31138,0,ok,"",2026-07-21 09:09:21.665661+00
64583,BNBUSDT,1h,ohlcv,31137,4,31138,0,ok,"",2026-07-21 09:08:45.783098+00
64582,SOLUSDT,1m,ohlcv,60413,5,60415,0,ok,"",2026-07-21 09:08:38.610409+00
64581,XRPUSDT,1h,ohlcv,31137,4,31138,0,ok,"",2026-07-21 09:08:13.793875+00
64580,SOLUSDT,1h,ohlcv,31137,4,31138,0,ok,"",2026-07-21 09:07:40.250061+00
64579,ETHUSDT,1m,ohlcv,57223,5,57225,0,ok,"",2026-07-21 09:07:37.302103+00
64578,ETHUSDT,1h,ohlcv,31137,4,31138,0,ok,"",2026-07-21 09:06:59.166667+00
64577,BTCUSDT,1m,ohlcv,60413,5,60415,0,ok,"",2026-07-21 09:06:40.71182+00
64576,BTCUSDT,1h,ohlcv,31137,4,31138,0,ok,"",2026-07-21 09:06:27.138721+00
64575,DOGEUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 09:05:53.737873+00
64574,DOGEUSDT,1m,ohlcv,60410,5,60412,0,ok,"",2026-07-21 09:05:40.411618+00
64573,BNBUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 09:05:27.134184+00
64572,XRPUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 09:05:03.604907+00
64571,SOLUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 09:04:44.417086+00
64570,BNBUSDT,1m,ohlcv,60409,5,60411,0,ok,"",2026-07-21 09:04:43.35073+00
64569,ETHUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 09:04:24.987091+00
64568,BTCUSDT,"4h,1h,30m,15m,5m,1d",enrich,,,,0,ok,"",2026-07-21 09:04:01.513097+00
64567,XRPUSDT,1m,ohlcv,60408,5,60410,0,ok,"",2026-07-21 09:03:46.874113+00
64566,DOGEUSDT,30m,ohlcv,62273,5,62275,0,ok,"",2026-07-21 09:03:31.403433+00
64565,SOLUSDT,1m,ohlcv,60407,6,60410,0,ok,"",2026-07-21 09:02:50.351491+00
64564,BNBUSDT,30m,ohlcv,62273,5,62275,0,ok,"",2026-07-21 09:02:34.527124+00
64563,ETHUSDT,1m,ohlcv,57218,5,57220,0,ok,"",2026-07-21 09:02:03.58335+00
64562,XRPUSDT,30m,ohlcv,62273,5,62275,0,ok,"",2026-07-21 09:01:36.050187+00
64561,BTCUSDT,1m,ohlcv,60408,5,60410,0,ok,"",2026-07-21 09:01:14.729317+00
64560,SOLUSDT,30m,ohlcv,62273,4,62274,0,ok,"",2026-07-21 09:00:50.961283+00
64559,DOGEUSDT,1m,ohlcv,60405,5,60407,0,ok,"",2026-07-21 09:00:32.340103+00
64558,ETHUSDT,30m,ohlcv,62273,4,62274,0,ok,"",2026-07-21 08:59:58.455159+00
64557,BNBUSDT,1m,ohlcv,60404,5,60406,0,ok,"",2026-07-21 08:59:38.452233+00
64556,BTCUSDT,30m,ohlcv,62273,4,62274,0,ok,"",2026-07-21 08:59:14.272979+00
64555,XRPUSDT,1m,ohlcv,60403,5,60405,0,ok,"",2026-07-21 08:58:47.04433+00
64554,DOGEUSDT,15m,ohlcv,124544,7,124548,0,ok,"",2026-07-21 08:58:10.818018+00
64553,SOLUSDT,1m,ohlcv,60402,5,60404,0,ok,"",2026-07-21 08:57:45.833377+00
64552,ETHUSDT,1m,ohlcv,57212,5,57214,0,ok,"",2026-07-21 08:56:40.601852+00
64551,BNBUSDT,15m,ohlcv,124544,7,124548,0,ok,"",2026-07-21 08:55:46.549453+00
64550,BTCUSDT,1m,ohlcv,60402,5,60404,0,ok,"",2026-07-21 08:55:42.467089+00
64549,DOGEUSDT,1m,ohlcv,60399,5,60401,0,ok,"",2026-07-21 08:54:45.671403+00
64548,XRPUSDT,15m,ohlcv,124544,7,124548,0,ok,"",2026-07-21 08:54:00.62385+00
64547,BNBUSDT,1m,ohlcv,60398,6,60401,0,ok,"",2026-07-21 08:53:54.923899+00
64546,XRPUSDT,1m,ohlcv,60397,6,60400,0,ok,"",2026-07-21 08:53:11.702263+00
64545,SOLUSDT,15m,ohlcv,124544,7,124548,0,ok,"",2026-07-21 08:52:32.423185+00
64544,SOLUSDT,1m,ohlcv,60396,6,60399,0,ok,"",2026-07-21 08:52:30.03263+00
64543,ETHUSDT,1m,ohlcv,57206,6,57209,0,ok,"",2026-07-21 08:51:31.175635+00
64542,BTCUSDT,1m,ohlcv,60396,6,60399,0,ok,"",2026-07-21 08:50:32.091465+00
64541,ETHUSDT,15m,ohlcv,124544,7,124548,0,ok,"",2026-07-21 08:50:27.344197+00
64540,DOGEUSDT,1m,ohlcv,60393,6,60396,0,ok,"",2026-07-21 08:49:28.112636+00
64539,BNBUSDT,1m,ohlcv,60392,6,60395,0,ok,"",2026-07-21 08:48:23.866514+00
64538,BTCUSDT,15m,ohlcv,124544,7,124548,0,ok,"",2026-07-21 08:48:19.081234+00
64537,XRPUSDT,1m,ohlcv,60391,6,60394,0,ok,"",2026-07-21 08:47:21.492576+00
64536,SOLUSDT,1m,ohlcv,60390,6,60393,0,ok,"",2026-07-21 08:46:20.439862+00
64535,DOGEUSDT,5m,ohlcv,373629,14,373640,0,quarantined,Data is stale: last candle 11 min ago,2026-07-21 08:46:08.353299+00
64534,ETHUSDT,1m,ohlcv,57200,6,57203,0,ok,"",2026-07-21 08:45:17.457822+00
64533,BTCUSDT,1m,ohlcv,60390,6,60393,0,ok,"",2026-07-21 08:44:17.613216+00
64532,DOGEUSDT,1m,ohlcv,60383,10,60390,0,ok,"",2026-07-21 08:43:15.135489+00
64531,BNBUSDT,1m,ohlcv,60385,7,60389,0,ok,"",2026-07-21 08:42:08.768928+00
64530,XRPUSDT,1m,ohlcv,60384,7,60388,0,ok,"",2026-07-21 08:41:07.684021+00
64529,SOLUSDT,1m,ohlcv,60383,6,60386,0,quarantined,Data is stale: last candle 2 min ago,2026-07-21 08:40:02.457186+00
64528,BNBUSDT,5m,ohlcv,373628,14,373639,0,ok,"",2026-07-21 08:39:18.389192+00
64527,ETHUSDT,1m,ohlcv,57193,6,57196,0,ok,"",2026-07-21 08:38:56.816424+00
64526,BTCUSDT,1m,ohlcv,60383,6,60386,0,ok,"",2026-07-21 08:37:58.461349+00
64525,DOGEUSDT,1m,ohlcv,60380,6,60383,0,ok,"",2026-07-21 08:36:55.274508+00
64524,BNBUSDT,1m,ohlcv,60379,6,60382,0,ok,"",2026-07-21 08:35:51.094105+00
64523,XRPUSDT,1m,ohlcv,60378,6,60381,0,ok,"",2026-07-21 08:34:40.868874+00
64522,SOLUSDT,1m,ohlcv,60377,6,60380,0,ok,"",2026-07-21 08:33:35.622279+00
64521,XRPUSDT,5m,ohlcv,373625,16,373638,0,ok,"",2026-07-21 08:32:53.473213+00
64520,ETHUSDT,1m,ohlcv,57187,6,57190,0,ok,"",2026-07-21 08:32:32.95286+00
64519,BTCUSDT,1m,ohlcv,60377,6,60380,0,ok,"",2026-07-21 08:31:33.024891+00
64518,DOGEUSDT,1m,ohlcv,60374,6,60377,0,ok,"",2026-07-21 08:30:29.694848+00
64517,BNBUSDT,1m,ohlcv,60366,13,60376,0,ok,"",2026-07-21 08:29:22.411273+00
64516,XRPUSDT,1m,ohlcv,60371,7,60375,0,ok,"",2026-07-21 08:28:17.996694+00
64515,SOLUSDT,1m,ohlcv,60370,7,60374,0,ok,"",2026-07-21 08:27:16.012098+00
64514,SOLUSDT,5m,ohlcv,373625,14,373636,0,quarantined,Data is stale: last candle 11 min ago,2026-07-21 08:26:29.970115+00
64513,ETHUSDT,1m,ohlcv,57180,7,57184,0,ok,"",2026-07-21 08:26:14.743194+00
64512,BTCUSDT,1m,ohlcv,60370,7,60374,0,ok,"",2026-07-21 08:25:15.399858+00
64511,DOGEUSDT,1m,ohlcv,60367,7,60371,0,ok,"",2026-07-21 08:24:09.835169+00
64510,BNBUSDT,1m,ohlcv,60366,6,60369,0,quarantined,Data is stale: last candle 2 min ago,2026-07-21 08:23:00.362498+00
