id,run_time,signal_id,symbol,dqs,gate_reached,gate_passed,gate_reason,final_action,created_at,checksum
264485,2026-07-21 13:45:15.364958+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:15.364958+00,
264484,2026-07-21 13:45:15.356491+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:15.356491+00,
264483,2026-07-21 13:45:15.349987+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:15.349987+00,
264482,2026-07-21 13:45:00.345215+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:00.345215+00,
264481,2026-07-21 13:45:00.341085+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:00.341085+00,
264480,2026-07-21 13:45:00.338356+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:00.338356+00,
264479,2026-07-21 13:45:00.335183+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:00.335183+00,
264478,2026-07-21 13:45:00.332392+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:00.332392+00,
264477,2026-07-21 13:45:00.329768+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:00.329768+00,
264476,2026-07-21 13:45:00.324858+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:45:00.324858+00,
264475,2026-07-21 13:44:45.37811+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:45.37811+00,
264474,2026-07-21 13:44:45.373903+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:45.373903+00,
264473,2026-07-21 13:44:45.369667+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:45.369667+00,
264472,2026-07-21 13:44:45.365215+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:45.365215+00,
264471,2026-07-21 13:44:45.357652+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:45.357652+00,
264470,2026-07-21 13:44:45.350681+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:45.350681+00,
264469,2026-07-21 13:44:45.343925+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:45.343925+00,
264468,2026-07-21 13:44:30.365389+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:30.365389+00,
264467,2026-07-21 13:44:30.361299+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:30.361299+00,
264466,2026-07-21 13:44:30.357601+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:30.357601+00,
264465,2026-07-21 13:44:30.351567+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:30.351567+00,
264464,2026-07-21 13:44:30.345824+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:30.345824+00,
264463,2026-07-21 13:44:30.340395+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:30.340395+00,
264462,2026-07-21 13:44:30.33446+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:30.33446+00,
264461,2026-07-21 13:44:15.378353+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:15.378353+00,
264460,2026-07-21 13:44:15.368713+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:15.368713+00,
264459,2026-07-21 13:44:15.362765+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:15.362765+00,
264458,2026-07-21 13:44:15.35248+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:15.35248+00,
264457,2026-07-21 13:44:15.34248+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:15.34248+00,
264456,2026-07-21 13:44:15.333696+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:15.333696+00,
264455,2026-07-21 13:44:15.320855+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:15.320855+00,
264454,2026-07-21 13:44:00.387507+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:00.387507+00,
264453,2026-07-21 13:44:00.383305+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:00.383305+00,
264452,2026-07-21 13:44:00.379073+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:00.379073+00,
264451,2026-07-21 13:44:00.374975+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:00.374975+00,
264450,2026-07-21 13:44:00.371982+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:00.371982+00,
264449,2026-07-21 13:44:00.362194+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:00.362194+00,
264448,2026-07-21 13:44:00.331776+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:44:00.331776+00,
264447,2026-07-21 13:43:45.371853+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:45.371853+00,
264446,2026-07-21 13:43:45.367661+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:45.367661+00,
264445,2026-07-21 13:43:45.359978+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:45.359978+00,
264444,2026-07-21 13:43:45.349536+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:45.349536+00,
264443,2026-07-21 13:43:45.340913+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:45.340913+00,
264442,2026-07-21 13:43:45.332367+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:45.332367+00,
264441,2026-07-21 13:43:45.326231+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:45.326231+00,
264440,2026-07-21 13:43:30.354891+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:30.354891+00,
264439,2026-07-21 13:43:30.35237+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:30.35237+00,
264438,2026-07-21 13:43:30.349399+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:30.349399+00,
264437,2026-07-21 13:43:30.344612+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:30.344612+00,
264436,2026-07-21 13:43:30.340453+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:30.340453+00,
264435,2026-07-21 13:43:30.337609+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:30.337609+00,
264434,2026-07-21 13:43:30.333225+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:30.333225+00,
264433,2026-07-21 13:43:15.364612+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:15.364612+00,
264432,2026-07-21 13:43:15.360658+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:15.360658+00,
264431,2026-07-21 13:43:15.35771+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:15.35771+00,
264430,2026-07-21 13:43:15.354669+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:15.354669+00,
264429,2026-07-21 13:43:15.350124+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:15.350124+00,
264428,2026-07-21 13:43:15.345878+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:15.345878+00,
264427,2026-07-21 13:43:15.340453+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:15.340453+00,
264426,2026-07-21 13:43:00.420852+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:00.420852+00,
264425,2026-07-21 13:43:00.406272+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:00.406272+00,
264424,2026-07-21 13:43:00.395734+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:00.395734+00,
264423,2026-07-21 13:43:00.386277+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:00.386277+00,
264422,2026-07-21 13:43:00.378682+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:00.378682+00,
264421,2026-07-21 13:43:00.374133+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:00.374133+00,
264420,2026-07-21 13:43:00.369103+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:43:00.369103+00,
264419,2026-07-21 13:42:45.370652+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:45.370652+00,
264418,2026-07-21 13:42:45.363003+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:45.363003+00,
264417,2026-07-21 13:42:45.354237+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:45.354237+00,
264416,2026-07-21 13:42:45.343666+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:45.343666+00,
264415,2026-07-21 13:42:45.336945+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:45.336945+00,
264414,2026-07-21 13:42:45.330979+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:45.330979+00,
264413,2026-07-21 13:42:45.32297+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:45.32297+00,
264412,2026-07-21 13:42:30.366832+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:30.366832+00,
264411,2026-07-21 13:42:30.363555+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:30.363555+00,
264410,2026-07-21 13:42:30.359227+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:30.359227+00,
264409,2026-07-21 13:42:30.354635+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:30.354635+00,
264408,2026-07-21 13:42:30.351766+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:30.351766+00,
264407,2026-07-21 13:42:30.349262+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:30.349262+00,
264406,2026-07-21 13:42:30.342774+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:30.342774+00,
264405,2026-07-21 13:42:15.383183+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:15.383183+00,
264404,2026-07-21 13:42:15.374756+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:15.374756+00,
264403,2026-07-21 13:42:15.365439+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:15.365439+00,
264402,2026-07-21 13:42:15.358088+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:15.358088+00,
264401,2026-07-21 13:42:15.351212+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:15.351212+00,
264400,2026-07-21 13:42:15.345002+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:15.345002+00,
264399,2026-07-21 13:42:15.321873+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:15.321873+00,
264398,2026-07-21 13:42:00.359358+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:00.359358+00,
264397,2026-07-21 13:42:00.354478+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:00.354478+00,
264396,2026-07-21 13:42:00.334294+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:00.334294+00,
264395,2026-07-21 13:42:00.328492+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:00.328492+00,
264394,2026-07-21 13:42:00.323796+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:00.323796+00,
264393,2026-07-21 13:42:00.314507+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:00.314507+00,
264392,2026-07-21 13:42:00.303658+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:42:00.303658+00,
264391,2026-07-21 13:41:45.370213+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:45.370213+00,
264390,2026-07-21 13:41:45.362423+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:45.362423+00,
264389,2026-07-21 13:41:45.354851+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:45.354851+00,
264388,2026-07-21 13:41:45.345279+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:45.345279+00,
264387,2026-07-21 13:41:45.334286+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:45.334286+00,
264386,2026-07-21 13:41:45.328956+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:45.328956+00,
264385,2026-07-21 13:41:45.322447+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:45.322447+00,
264384,2026-07-21 13:41:30.357603+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:30.357603+00,
264383,2026-07-21 13:41:30.346098+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:30.346098+00,
264382,2026-07-21 13:41:30.338566+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:30.338566+00,
264381,2026-07-21 13:41:30.333302+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:30.333302+00,
264380,2026-07-21 13:41:30.327294+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:30.327294+00,
264379,2026-07-21 13:41:30.316619+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:30.316619+00,
264378,2026-07-21 13:41:30.303294+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:30.303294+00,
264377,2026-07-21 13:41:15.348388+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:15.348388+00,
264376,2026-07-21 13:41:15.339355+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:15.339355+00,
264375,2026-07-21 13:41:15.329078+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:15.329078+00,
264374,2026-07-21 13:41:15.320756+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:15.320756+00,
264373,2026-07-21 13:41:15.31397+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:15.31397+00,
264372,2026-07-21 13:41:15.308115+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:15.308115+00,
264371,2026-07-21 13:41:15.301565+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:15.301565+00,
264370,2026-07-21 13:41:00.333631+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:00.333631+00,
264369,2026-07-21 13:41:00.330519+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:00.330519+00,
264368,2026-07-21 13:41:00.327698+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:00.327698+00,
264367,2026-07-21 13:41:00.323279+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:00.323279+00,
264366,2026-07-21 13:41:00.317204+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:00.317204+00,
264365,2026-07-21 13:41:00.313766+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:00.313766+00,
264364,2026-07-21 13:41:00.307572+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:41:00.307572+00,
264363,2026-07-21 13:40:45.368024+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:45.368024+00,
264362,2026-07-21 13:40:45.363618+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:45.363618+00,
264361,2026-07-21 13:40:45.358134+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:45.358134+00,
264360,2026-07-21 13:40:45.350495+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:45.350495+00,
264359,2026-07-21 13:40:45.341031+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:45.341031+00,
264358,2026-07-21 13:40:45.331482+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:45.331482+00,
264357,2026-07-21 13:40:45.316234+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:45.316234+00,
264356,2026-07-21 13:40:30.311374+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:30.311374+00,
264355,2026-07-21 13:40:30.308705+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:30.308705+00,
264354,2026-07-21 13:40:30.304429+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:30.304429+00,
264353,2026-07-21 13:40:30.299767+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:30.299767+00,
264352,2026-07-21 13:40:30.29375+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:30.29375+00,
264351,2026-07-21 13:40:30.287371+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:30.287371+00,
264350,2026-07-21 13:40:30.282134+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:30.282134+00,
264349,2026-07-21 13:40:15.342337+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:15.342337+00,
264348,2026-07-21 13:40:15.337047+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:15.337047+00,
264347,2026-07-21 13:40:15.332349+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:15.332349+00,
264346,2026-07-21 13:40:15.327889+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:15.327889+00,
264345,2026-07-21 13:40:15.321576+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:15.321576+00,
264344,2026-07-21 13:40:15.315989+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:15.315989+00,
264343,2026-07-21 13:40:15.310972+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:15.310972+00,
264342,2026-07-21 13:40:00.354199+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:00.354199+00,
264341,2026-07-21 13:40:00.340704+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:00.340704+00,
264340,2026-07-21 13:40:00.333762+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:00.333762+00,
264339,2026-07-21 13:40:00.329271+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:00.329271+00,
264338,2026-07-21 13:40:00.324669+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:00.324669+00,
264337,2026-07-21 13:40:00.318111+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:00.318111+00,
264336,2026-07-21 13:40:00.311588+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:40:00.311588+00,
264335,2026-07-21 13:39:45.335679+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:45.335679+00,
264334,2026-07-21 13:39:45.330246+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:45.330246+00,
264333,2026-07-21 13:39:45.321372+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:45.321372+00,
264332,2026-07-21 13:39:45.312881+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:45.312881+00,
264331,2026-07-21 13:39:45.307031+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:45.307031+00,
264330,2026-07-21 13:39:45.298605+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:45.298605+00,
264329,2026-07-21 13:39:45.289966+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:45.289966+00,
264328,2026-07-21 13:39:30.317666+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:30.317666+00,
264327,2026-07-21 13:39:30.312884+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:30.312884+00,
264326,2026-07-21 13:39:30.305877+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:30.305877+00,
264325,2026-07-21 13:39:30.297154+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:30.297154+00,
264324,2026-07-21 13:39:30.291895+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:30.291895+00,
264323,2026-07-21 13:39:30.288223+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:30.288223+00,
264322,2026-07-21 13:39:30.282859+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:30.282859+00,
264321,2026-07-21 13:39:15.326684+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:15.326684+00,
264320,2026-07-21 13:39:15.321928+00,45,XRPUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:15.321928+00,
264319,2026-07-21 13:39:15.317576+00,46,ETHUSDT,68,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:15.317576+00,
264318,2026-07-21 13:39:15.310126+00,47,SOLUSDT,78,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:15.310126+00,
264317,2026-07-21 13:39:15.306812+00,49,SOLUSDT,65,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:15.306812+00,
264316,2026-07-21 13:39:15.301208+00,50,BTCUSDT,66,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:15.301208+00,
264315,2026-07-21 13:39:15.295324+00,51,ETHUSDT,63,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:15.295324+00,
264314,2026-07-21 13:39:00.312332+00,44,BTCUSDT,79,GATE_1_EXPIRED,f,Signal already expired,SKIPPED,2026-07-21 13:39:00.312332+00,
