id,run_time,node,status,duration_ms,in_count,out_count,detail,created_at
10660,2026-07-21 07:00:34.960499+00,scan,OK,10482,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 07:00:49.430778+00
10659,2026-07-21 07:00:34.960499+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-21 07:00:38.906286+00
10658,2026-07-21 07:00:34.960499+00,unknown,OK,3691,0,0,"{""closed"": 0}",2026-07-21 07:00:35.199827+00
10657,2026-07-21 07:00:34.960499+00,pre_flight,OK,170,0,0,,2026-07-21 07:00:35.01929+00
10656,2026-07-21 06:55:17.178142+00,invariants,OK,13,0,0,,2026-07-21 06:55:34.819144+00
10655,2026-07-21 06:55:17.178142+00,snapshot,OK,0,1,1,,2026-07-21 06:55:33.202901+00
10654,2026-07-21 06:55:17.178142+00,upsert,OK,0,0,0,,2026-07-21 06:55:33.175551+00
10653,2026-07-21 06:55:17.178142+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 06:55:33.163617+00
10652,2026-07-21 06:55:17.178142+00,rank,OK,25,2,2,,2026-07-21 06:55:33.090068+00
10651,2026-07-21 06:55:17.178142+00,state,OK,48,2,2,,2026-07-21 06:55:33.06884+00
10650,2026-07-21 06:55:17.178142+00,scan,OK,11018,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:55:32.962116+00
10649,2026-07-21 06:55:17.178142+00,cleanup,OK,10,0,0,"{""expired"": 0}",2026-07-21 06:55:21.90967+00
10648,2026-07-21 06:55:17.178142+00,unknown,OK,4455,0,0,"{""closed"": 0}",2026-07-21 06:55:17.432427+00
10647,2026-07-21 06:55:17.178142+00,pre_flight,OK,196,0,0,,2026-07-21 06:55:17.233913+00
10646,2026-07-21 06:49:59.696847+00,invariants,OK,6,0,0,,2026-07-21 06:50:17.060037+00
10645,2026-07-21 06:49:59.696847+00,snapshot,OK,0,1,1,,2026-07-21 06:50:15.660227+00
10644,2026-07-21 06:49:59.696847+00,upsert,OK,0,0,0,,2026-07-21 06:50:15.642173+00
10643,2026-07-21 06:49:59.696847+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 06:50:15.639017+00
10642,2026-07-21 06:49:59.696847+00,rank,OK,27,2,2,,2026-07-21 06:50:15.581339+00
10641,2026-07-21 06:49:59.696847+00,state,OK,35,2,2,,2026-07-21 06:50:15.562695+00
10640,2026-07-21 06:49:59.696847+00,scan,OK,11320,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:50:15.44283+00
10639,2026-07-21 06:49:59.696847+00,cleanup,OK,12,0,1,"{""expired"": 1}",2026-07-21 06:50:04.074608+00
10638,2026-07-21 06:49:59.696847+00,unknown,OK,4097,0,0,"{""closed"": 0}",2026-07-21 06:49:59.955787+00
10637,2026-07-21 06:49:59.696847+00,pre_flight,OK,144,0,0,,2026-07-21 06:49:59.813227+00
10636,2026-07-21 06:44:43.367993+00,invariants,OK,12,0,0,,2026-07-21 06:44:59.579172+00
10635,2026-07-21 06:44:43.367993+00,snapshot,OK,0,1,1,,2026-07-21 06:44:58.263649+00
10634,2026-07-21 06:44:43.367993+00,upsert,OK,0,0,0,,2026-07-21 06:44:58.235208+00
10633,2026-07-21 06:44:43.367993+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-21 06:44:58.22691+00
10632,2026-07-21 06:44:43.367993+00,rank,OK,27,3,3,,2026-07-21 06:44:58.139249+00
10631,2026-07-21 06:44:43.367993+00,state,OK,42,2,3,,2026-07-21 06:44:58.115904+00
10630,2026-07-21 06:44:43.367993+00,scan,OK,10505,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:44:58.020183+00
10629,2026-07-21 06:44:43.367993+00,cleanup,OK,14,0,0,"{""expired"": 0}",2026-07-21 06:44:47.456867+00
10628,2026-07-21 06:44:43.367993+00,unknown,OK,3777,0,0,"{""closed"": 0}",2026-07-21 06:44:43.655995+00
10627,2026-07-21 06:44:43.367993+00,pre_flight,OK,207,0,0,,2026-07-21 06:44:43.437833+00
10626,2026-07-21 06:39:24.467308+00,invariants,OK,13,0,0,,2026-07-21 06:39:43.252612+00
10625,2026-07-21 06:39:24.467308+00,snapshot,OK,0,1,1,,2026-07-21 06:39:41.513131+00
10624,2026-07-21 06:39:24.467308+00,upsert,OK,0,0,0,,2026-07-21 06:39:41.493217+00
10623,2026-07-21 06:39:24.467308+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-21 06:39:41.490261+00
10622,2026-07-21 06:39:24.467308+00,rank,OK,22,3,3,,2026-07-21 06:39:41.430942+00
10621,2026-07-21 06:39:24.467308+00,state,OK,100,2,3,,2026-07-21 06:39:41.410864+00
10620,2026-07-21 06:39:24.467308+00,scan,OK,11171,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:39:41.211015+00
10619,2026-07-21 06:39:24.467308+00,cleanup,OK,11,0,0,"{""expired"": 0}",2026-07-21 06:39:29.995843+00
10618,2026-07-21 06:39:24.467308+00,unknown,OK,5089,0,0,"{""closed"": 0}",2026-07-21 06:39:24.882854+00
10617,2026-07-21 06:39:24.467308+00,pre_flight,OK,301,0,0,,2026-07-21 06:39:24.587883+00
10616,2026-07-21 06:34:05.451842+00,invariants,OK,21,0,0,,2026-07-21 06:34:24.360016+00
10615,2026-07-21 06:34:05.451842+00,snapshot,OK,0,1,1,,2026-07-21 06:34:22.974974+00
10614,2026-07-21 06:34:05.451842+00,upsert,OK,0,0,0,,2026-07-21 06:34:22.958627+00
10613,2026-07-21 06:34:05.451842+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-21 06:34:22.955758+00
10612,2026-07-21 06:34:05.451842+00,rank,OK,33,3,3,,2026-07-21 06:34:22.881713+00
10611,2026-07-21 06:34:05.451842+00,state,OK,46,2,3,,2026-07-21 06:34:22.852785+00
10610,2026-07-21 06:34:05.451842+00,scan,OK,11955,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:34:22.716239+00
10609,2026-07-21 06:34:05.451842+00,cleanup,OK,11,0,0,"{""expired"": 0}",2026-07-21 06:34:10.718176+00
10608,2026-07-21 06:34:05.451842+00,unknown,OK,4860,0,0,"{""closed"": 0}",2026-07-21 06:34:05.836958+00
10607,2026-07-21 06:34:05.451842+00,pre_flight,OK,243,0,0,,2026-07-21 06:34:05.596849+00
10606,2026-07-21 06:28:47.146575+00,invariants,OK,7,0,0,,2026-07-21 06:29:05.327229+00
10605,2026-07-21 06:28:47.146575+00,snapshot,OK,0,1,1,,2026-07-21 06:29:04.021595+00
10604,2026-07-21 06:28:47.146575+00,upsert,OK,0,0,0,,2026-07-21 06:29:03.997206+00
10603,2026-07-21 06:28:47.146575+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-21 06:29:03.988854+00
10602,2026-07-21 06:28:47.146575+00,rank,OK,34,3,3,,2026-07-21 06:29:03.86771+00
10601,2026-07-21 06:28:47.146575+00,state,OK,54,2,3,,2026-07-21 06:29:03.835986+00
10600,2026-07-21 06:28:47.146575+00,scan,OK,11874,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:29:03.717995+00
10599,2026-07-21 06:28:47.146575+00,cleanup,OK,21,0,0,"{""expired"": 0}",2026-07-21 06:28:51.797105+00
10598,2026-07-21 06:28:47.146575+00,unknown,OK,4377,0,0,"{""closed"": 0}",2026-07-21 06:28:47.390568+00
10597,2026-07-21 06:28:47.146575+00,pre_flight,OK,183,0,0,,2026-07-21 06:28:47.199318+00
10596,2026-07-21 06:23:26.580014+00,invariants,OK,12,0,0,,2026-07-21 06:23:47.048301+00
10595,2026-07-21 06:23:26.580014+00,snapshot,OK,0,1,1,,2026-07-21 06:23:45.300395+00
10594,2026-07-21 06:23:26.580014+00,upsert,OK,0,0,0,,2026-07-21 06:23:45.272945+00
10593,2026-07-21 06:23:26.580014+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-21 06:23:45.266189+00
10592,2026-07-21 06:23:26.580014+00,rank,OK,34,3,3,,2026-07-21 06:23:45.166956+00
10591,2026-07-21 06:23:26.580014+00,state,OK,61,2,3,,2026-07-21 06:23:45.131857+00
10590,2026-07-21 06:23:26.580014+00,scan,OK,13244,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:23:44.970506+00
10589,2026-07-21 06:23:26.580014+00,cleanup,OK,7,0,0,"{""expired"": 0}",2026-07-21 06:23:31.683459+00
10588,2026-07-21 06:23:26.580014+00,unknown,OK,4708,0,0,"{""closed"": 0}",2026-07-21 06:23:26.971968+00
10587,2026-07-21 06:23:26.580014+00,pre_flight,OK,289,0,0,,2026-07-21 06:23:26.6644+00
10586,2026-07-21 06:18:09.04422+00,invariants,OK,14,0,0,,2026-07-21 06:18:26.379085+00
10585,2026-07-21 06:18:09.04422+00,snapshot,OK,0,1,1,,2026-07-21 06:18:24.578496+00
10584,2026-07-21 06:18:09.04422+00,upsert,OK,0,0,0,,2026-07-21 06:18:24.548577+00
10583,2026-07-21 06:18:09.04422+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-21 06:18:24.54016+00
10582,2026-07-21 06:18:09.04422+00,rank,OK,26,3,3,,2026-07-21 06:18:24.41893+00
10581,2026-07-21 06:18:09.04422+00,state,OK,51,2,3,,2026-07-21 06:18:24.394995+00
10580,2026-07-21 06:18:09.04422+00,scan,OK,10647,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:18:24.250329+00
10579,2026-07-21 06:18:09.04422+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-21 06:18:13.564951+00
10578,2026-07-21 06:18:09.04422+00,unknown,OK,4185,0,0,"{""closed"": 0}",2026-07-21 06:18:09.367226+00
10577,2026-07-21 06:18:09.04422+00,pre_flight,OK,220,0,0,,2026-07-21 06:18:09.145822+00
10576,2026-07-21 06:12:51.495859+00,invariants,OK,17,0,0,,2026-07-21 06:13:08.908273+00
10575,2026-07-21 06:12:51.495859+00,snapshot,OK,0,1,1,,2026-07-21 06:13:07.221841+00
10574,2026-07-21 06:12:51.495859+00,upsert,OK,0,0,0,,2026-07-21 06:13:07.203843+00
10573,2026-07-21 06:12:51.495859+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-21 06:13:07.193083+00
10572,2026-07-21 06:12:51.495859+00,rank,OK,24,3,3,,2026-07-21 06:13:07.116239+00
10571,2026-07-21 06:12:51.495859+00,state,OK,35,2,3,,2026-07-21 06:13:07.09829+00
10570,2026-07-21 06:12:51.495859+00,scan,OK,11401,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:13:07.006495+00
10569,2026-07-21 06:12:51.495859+00,cleanup,OK,9,0,0,"{""expired"": 0}",2026-07-21 06:12:55.563071+00
10568,2026-07-21 06:12:51.495859+00,unknown,OK,3762,0,0,"{""closed"": 0}",2026-07-21 06:12:51.780908+00
10567,2026-07-21 06:12:51.495859+00,pre_flight,OK,173,0,0,,2026-07-21 06:12:51.584227+00
10566,2026-07-21 06:07:34.937113+00,invariants,OK,13,0,0,,2026-07-21 06:07:51.329449+00
10565,2026-07-21 06:07:34.937113+00,snapshot,OK,0,1,1,,2026-07-21 06:07:49.767434+00
10564,2026-07-21 06:07:34.937113+00,upsert,OK,0,0,0,,2026-07-21 06:07:49.746423+00
10563,2026-07-21 06:07:34.937113+00,gate,OK,0,3,0,"{""rejected_by_corr"": 3}",2026-07-21 06:07:49.741203+00
10562,2026-07-21 06:07:34.937113+00,rank,OK,21,3,3,,2026-07-21 06:07:49.679079+00
10561,2026-07-21 06:07:34.937113+00,state,OK,51,2,3,,2026-07-21 06:07:49.662275+00
10560,2026-07-21 06:07:34.937113+00,scan,OK,10682,5,2,"{""signals_found"": 2, ""symbols_scanned"": 5}",2026-07-21 06:07:49.528833+00
10559,2026-07-21 06:07:34.937113+00,cleanup,OK,15,0,0,"{""expired"": 0}",2026-07-21 06:07:38.77223+00
10558,2026-07-21 06:07:34.937113+00,unknown,OK,3522,0,0,"{""closed"": 0}",2026-07-21 06:07:35.216102+00
10557,2026-07-21 06:07:34.937113+00,pre_flight,OK,158,0,0,,2026-07-21 06:07:35.065006+00
10556,2026-07-21 06:02:16.83542+00,invariants,OK,20,0,0,,2026-07-21 06:02:34.82718+00
10555,2026-07-21 06:02:16.83542+00,snapshot,OK,0,1,1,,2026-07-21 06:02:33.262612+00
10554,2026-07-21 06:02:16.83542+00,upsert,OK,0,0,0,,2026-07-21 06:02:33.22866+00
10553,2026-07-21 06:02:16.83542+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 06:02:33.221529+00
10552,2026-07-21 06:02:16.83542+00,rank,OK,20,2,2,,2026-07-21 06:02:33.163329+00
10551,2026-07-21 06:02:16.83542+00,state,OK,26,1,2,,2026-07-21 06:02:33.137247+00
10550,2026-07-21 06:02:16.83542+00,scan,OK,11638,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 06:02:33.06149+00
10549,2026-07-21 06:02:16.83542+00,cleanup,OK,6,0,0,"{""expired"": 0}",2026-07-21 06:02:21.389021+00
10548,2026-07-21 06:02:16.83542+00,unknown,OK,4259,0,0,"{""closed"": 0}",2026-07-21 06:02:17.117109+00
10547,2026-07-21 06:02:16.83542+00,pre_flight,OK,192,0,0,,2026-07-21 06:02:16.926963+00
10546,2026-07-21 05:56:58.707329+00,invariants,OK,9,0,0,,2026-07-21 05:57:16.726955+00
10545,2026-07-21 05:56:58.707329+00,snapshot,OK,0,1,1,,2026-07-21 05:57:15.127087+00
10544,2026-07-21 05:56:58.707329+00,upsert,OK,0,0,0,,2026-07-21 05:57:15.10522+00
10543,2026-07-21 05:56:58.707329+00,gate,OK,0,2,0,"{""rejected_by_corr"": 2}",2026-07-21 05:57:15.099855+00
10542,2026-07-21 05:56:58.707329+00,rank,OK,21,2,2,,2026-07-21 05:57:15.039373+00
10541,2026-07-21 05:56:58.707329+00,state,OK,19,1,2,,2026-07-21 05:57:15.021272+00
10540,2026-07-21 05:56:58.707329+00,scan,OK,11900,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 05:57:14.927982+00
10539,2026-07-21 05:56:58.707329+00,cleanup,OK,12,0,2,"{""expired"": 2}",2026-07-21 05:57:02.947422+00
10538,2026-07-21 05:56:58.707329+00,unknown,OK,3925,0,0,"{""closed"": 0}",2026-07-21 05:56:58.999984+00
10537,2026-07-21 05:56:58.707329+00,pre_flight,OK,199,0,0,,2026-07-21 05:56:58.796199+00
10536,2026-07-21 05:51:40.916157+00,invariants,OK,13,0,0,,2026-07-21 05:51:58.602434+00
10535,2026-07-21 05:51:40.916157+00,snapshot,OK,0,1,1,,2026-07-21 05:51:56.852779+00
10534,2026-07-21 05:51:40.916157+00,upsert,OK,0,0,0,,2026-07-21 05:51:56.83418+00
10533,2026-07-21 05:51:40.916157+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:51:56.82513+00
10532,2026-07-21 05:51:40.916157+00,rank,OK,35,4,4,,2026-07-21 05:51:56.710974+00
10531,2026-07-21 05:51:40.916157+00,state,OK,28,1,4,,2026-07-21 05:51:56.68457+00
10530,2026-07-21 05:51:40.916157+00,scan,OK,11095,5,1,"{""signals_found"": 1, ""symbols_scanned"": 5}",2026-07-21 05:51:56.603244+00
10529,2026-07-21 05:51:40.916157+00,cleanup,OK,5,0,0,"{""expired"": 0}",2026-07-21 05:51:45.461363+00
10528,2026-07-21 05:51:40.916157+00,unknown,OK,4287,0,0,"{""closed"": 0}",2026-07-21 05:51:41.156085+00
10527,2026-07-21 05:51:40.916157+00,pre_flight,OK,184,0,0,,2026-07-21 05:51:40.977971+00
10526,2026-07-21 05:46:22.558588+00,invariants,OK,14,0,0,,2026-07-21 05:46:40.798054+00
10525,2026-07-21 05:46:22.558588+00,snapshot,OK,0,1,1,,2026-07-21 05:46:39.187178+00
10524,2026-07-21 05:46:22.558588+00,upsert,OK,0,0,0,,2026-07-21 05:46:39.16855+00
10523,2026-07-21 05:46:22.558588+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:46:39.165251+00
10522,2026-07-21 05:46:22.558588+00,rank,OK,36,4,4,,2026-07-21 05:46:39.073546+00
10521,2026-07-21 05:46:22.558588+00,state,OK,0,0,4,,2026-07-21 05:46:39.055425+00
10520,2026-07-21 05:46:22.558588+00,scan,OK,11238,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 05:46:39.045371+00
10519,2026-07-21 05:46:22.558588+00,cleanup,OK,12,0,0,"{""expired"": 0}",2026-07-21 05:46:27.762657+00
10518,2026-07-21 05:46:22.558588+00,unknown,OK,4985,0,0,"{""closed"": 0}",2026-07-21 05:46:22.751734+00
10517,2026-07-21 05:46:22.558588+00,pre_flight,OK,121,0,0,,2026-07-21 05:46:22.626635+00
10516,2026-07-21 05:41:04.675163+00,invariants,OK,15,0,0,,2026-07-21 05:41:22.39517+00
10515,2026-07-21 05:41:04.675163+00,snapshot,OK,0,1,1,,2026-07-21 05:41:20.721247+00
10514,2026-07-21 05:41:04.675163+00,upsert,OK,0,0,0,,2026-07-21 05:41:20.706086+00
10513,2026-07-21 05:41:04.675163+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:41:20.7001+00
10512,2026-07-21 05:41:04.675163+00,rank,OK,23,4,4,,2026-07-21 05:41:20.613358+00
10511,2026-07-21 05:41:04.675163+00,state,OK,0,0,4,,2026-07-21 05:41:20.594374+00
10510,2026-07-21 05:41:04.675163+00,scan,OK,11350,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 05:41:20.584765+00
10509,2026-07-21 05:41:04.675163+00,cleanup,OK,7,0,0,"{""expired"": 0}",2026-07-21 05:41:09.184359+00
10508,2026-07-21 05:41:04.675163+00,unknown,OK,4266,0,0,"{""closed"": 0}",2026-07-21 05:41:04.894857+00
10507,2026-07-21 05:41:04.675163+00,pre_flight,OK,148,0,0,,2026-07-21 05:41:04.741156+00
10506,2026-07-21 05:35:48.120183+00,invariants,OK,17,0,0,,2026-07-21 05:36:04.565231+00
10505,2026-07-21 05:35:48.120183+00,snapshot,OK,0,1,1,,2026-07-21 05:36:02.869684+00
10504,2026-07-21 05:35:48.120183+00,upsert,OK,0,0,0,,2026-07-21 05:36:02.827713+00
10503,2026-07-21 05:35:48.120183+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:36:02.808398+00
10502,2026-07-21 05:35:48.120183+00,rank,OK,29,4,4,,2026-07-21 05:36:02.733877+00
10501,2026-07-21 05:35:48.120183+00,state,OK,0,0,4,,2026-07-21 05:36:02.716432+00
10500,2026-07-21 05:35:48.120183+00,scan,OK,10261,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 05:36:02.706201+00
10499,2026-07-21 05:35:48.120183+00,cleanup,OK,7,0,0,"{""expired"": 0}",2026-07-21 05:35:52.386468+00
10498,2026-07-21 05:35:48.120183+00,unknown,OK,4017,0,0,"{""closed"": 0}",2026-07-21 05:35:48.354966+00
10497,2026-07-21 05:35:48.120183+00,pre_flight,OK,165,0,0,,2026-07-21 05:35:48.18925+00
10496,2026-07-21 05:30:31.311853+00,invariants,OK,9,0,0,,2026-07-21 05:30:48.034334+00
10495,2026-07-21 05:30:31.311853+00,snapshot,OK,0,1,1,,2026-07-21 05:30:46.238567+00
10494,2026-07-21 05:30:31.311853+00,upsert,OK,0,0,0,,2026-07-21 05:30:46.223649+00
10493,2026-07-21 05:30:31.311853+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:30:46.21214+00
10492,2026-07-21 05:30:31.311853+00,rank,OK,22,4,4,,2026-07-21 05:30:46.144248+00
10491,2026-07-21 05:30:31.311853+00,state,OK,0,0,4,,2026-07-21 05:30:46.125114+00
10490,2026-07-21 05:30:31.311853+00,scan,OK,10534,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 05:30:46.117103+00
10489,2026-07-21 05:30:31.311853+00,cleanup,OK,16,0,0,"{""expired"": 0}",2026-07-21 05:30:35.540591+00
10488,2026-07-21 05:30:31.311853+00,unknown,OK,3918,0,0,"{""closed"": 0}",2026-07-21 05:30:31.591067+00
10487,2026-07-21 05:30:31.311853+00,pre_flight,OK,185,0,0,,2026-07-21 05:30:31.41885+00
10486,2026-07-21 05:25:10.542148+00,invariants,OK,15,0,0,,2026-07-21 05:25:31.17825+00
10485,2026-07-21 05:25:10.542148+00,snapshot,OK,0,1,1,,2026-07-21 05:25:25.853888+00
10484,2026-07-21 05:25:10.542148+00,upsert,OK,0,0,0,,2026-07-21 05:25:25.817215+00
10483,2026-07-21 05:25:10.542148+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:25:25.814053+00
10482,2026-07-21 05:25:10.542148+00,rank,OK,28,4,4,,2026-07-21 05:25:25.729235+00
10481,2026-07-21 05:25:10.542148+00,state,OK,0,0,4,,2026-07-21 05:25:25.706367+00
10480,2026-07-21 05:25:10.542148+00,scan,OK,10338,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 05:25:25.697049+00
10479,2026-07-21 05:25:10.542148+00,cleanup,OK,8,0,0,"{""expired"": 0}",2026-07-21 05:25:15.316337+00
10478,2026-07-21 05:25:10.542148+00,unknown,OK,4473,0,0,"{""closed"": 0}",2026-07-21 05:25:10.825586+00
10477,2026-07-21 05:25:10.542148+00,pre_flight,OK,198,0,0,,2026-07-21 05:25:10.621489+00
10476,2026-07-21 05:19:51.089147+00,invariants,OK,14,0,0,,2026-07-21 05:20:10.419379+00
10475,2026-07-21 05:19:51.089147+00,snapshot,OK,0,1,1,,2026-07-21 05:20:07.503963+00
10474,2026-07-21 05:19:51.089147+00,upsert,OK,0,0,0,,2026-07-21 05:20:07.480803+00
10473,2026-07-21 05:19:51.089147+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:20:07.472561+00
10472,2026-07-21 05:19:51.089147+00,rank,OK,24,4,4,,2026-07-21 05:20:07.376959+00
10471,2026-07-21 05:19:51.089147+00,state,OK,0,0,4,,2026-07-21 05:20:07.358856+00
10470,2026-07-21 05:19:51.089147+00,scan,OK,11540,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 05:20:07.349172+00
10469,2026-07-21 05:19:51.089147+00,cleanup,OK,10,0,0,"{""expired"": 0}",2026-07-21 05:19:55.754997+00
10468,2026-07-21 05:19:51.089147+00,unknown,OK,4429,0,0,"{""closed"": 0}",2026-07-21 05:19:51.308732+00
10467,2026-07-21 05:19:51.089147+00,pre_flight,OK,145,0,0,,2026-07-21 05:19:51.157625+00
10466,2026-07-21 05:14:34.378458+00,invariants,OK,20,0,0,,2026-07-21 05:14:50.966825+00
10465,2026-07-21 05:14:34.378458+00,snapshot,OK,0,1,1,,2026-07-21 05:14:49.185889+00
10464,2026-07-21 05:14:34.378458+00,upsert,OK,0,0,0,,2026-07-21 05:14:49.166985+00
10463,2026-07-21 05:14:34.378458+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:14:49.162316+00
10462,2026-07-21 05:14:34.378458+00,rank,OK,36,4,4,,2026-07-21 05:14:49.058543+00
10461,2026-07-21 05:14:34.378458+00,state,OK,0,0,4,,2026-07-21 05:14:49.016881+00
10460,2026-07-21 05:14:34.378458+00,scan,OK,10100,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 05:14:48.992078+00
10459,2026-07-21 05:14:34.378458+00,cleanup,OK,11,0,0,"{""expired"": 0}",2026-07-21 05:14:38.848053+00
10458,2026-07-21 05:14:34.378458+00,unknown,OK,4093,0,0,"{""closed"": 0}",2026-07-21 05:14:34.734173+00
10457,2026-07-21 05:14:34.378458+00,pre_flight,OK,277,0,0,,2026-07-21 05:14:34.444563+00
10456,2026-07-21 05:09:14.703851+00,invariants,OK,10,0,0,,2026-07-21 05:09:34.262659+00
10455,2026-07-21 05:09:14.703851+00,snapshot,OK,0,1,1,,2026-07-21 05:09:30.20046+00
10454,2026-07-21 05:09:14.703851+00,upsert,OK,0,0,0,,2026-07-21 05:09:30.17826+00
10453,2026-07-21 05:09:14.703851+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:09:30.173024+00
10452,2026-07-21 05:09:14.703851+00,rank,OK,32,4,4,,2026-07-21 05:09:30.056927+00
10451,2026-07-21 05:09:14.703851+00,state,OK,0,0,4,,2026-07-21 05:09:30.033919+00
10450,2026-07-21 05:09:14.703851+00,scan,OK,10523,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 05:09:30.024242+00
10449,2026-07-21 05:09:14.703851+00,cleanup,OK,9,0,0,"{""expired"": 0}",2026-07-21 05:09:19.464288+00
10448,2026-07-21 05:09:14.703851+00,unknown,OK,4495,0,0,"{""closed"": 0}",2026-07-21 05:09:14.955523+00
10447,2026-07-21 05:09:14.703851+00,pre_flight,OK,192,0,0,,2026-07-21 05:09:14.763258+00
10446,2026-07-21 05:03:54.065861+00,invariants,OK,16,0,0,,2026-07-21 05:04:14.58621+00
10445,2026-07-21 05:03:54.065861+00,snapshot,OK,0,1,1,,2026-07-21 05:04:11.392764+00
10444,2026-07-21 05:03:54.065861+00,upsert,OK,0,0,0,,2026-07-21 05:04:11.36389+00
10443,2026-07-21 05:03:54.065861+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 05:04:11.35636+00
10442,2026-07-21 05:03:54.065861+00,rank,OK,46,4,4,,2026-07-21 05:04:11.234089+00
10441,2026-07-21 05:03:54.065861+00,state,OK,0,0,4,,2026-07-21 05:04:11.214022+00
10440,2026-07-21 05:03:54.065861+00,scan,OK,11330,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 05:04:11.202092+00
10439,2026-07-21 05:03:54.065861+00,cleanup,OK,10,0,0,"{""expired"": 0}",2026-07-21 05:03:59.794892+00
10438,2026-07-21 05:03:54.065861+00,unknown,OK,4699,0,0,"{""closed"": 0}",2026-07-21 05:03:54.359427+00
10437,2026-07-21 05:03:54.065861+00,pre_flight,OK,198,0,0,,2026-07-21 05:03:54.163236+00
10436,2026-07-21 04:58:37.178681+00,invariants,OK,14,0,0,,2026-07-21 04:58:53.936757+00
10435,2026-07-21 04:58:37.178681+00,snapshot,OK,0,1,1,,2026-07-21 04:58:52.364846+00
10434,2026-07-21 04:58:37.178681+00,upsert,OK,0,0,0,,2026-07-21 04:58:52.346299+00
10433,2026-07-21 04:58:37.178681+00,gate,OK,0,4,0,"{""rejected_by_corr"": 4}",2026-07-21 04:58:52.340153+00
10432,2026-07-21 04:58:37.178681+00,rank,OK,23,4,4,,2026-07-21 04:58:52.248892+00
10431,2026-07-21 04:58:37.178681+00,state,OK,0,0,4,,2026-07-21 04:58:52.22388+00
10430,2026-07-21 04:58:37.178681+00,scan,OK,10931,5,0,"{""signals_found"": 0, ""symbols_scanned"": 5}",2026-07-21 04:58:52.205179+00
10429,2026-07-21 04:58:37.178681+00,cleanup,OK,13,0,0,"{""expired"": 0}",2026-07-21 04:58:41.227274+00
10428,2026-07-21 04:58:37.178681+00,unknown,OK,3780,0,0,"{""closed"": 0}",2026-07-21 04:58:37.4263+00
10427,2026-07-21 04:58:37.178681+00,pre_flight,OK,174,0,0,,2026-07-21 04:58:37.251965+00
10426,2026-07-21 04:53:21.88185+00,invariants,OK,13,0,0,,2026-07-21 04:53:37.094978+00
