id,scan_time_utc,symbol,last_bar_utc,current_price,rsi_15m_now,adx_4h_now,atr_15m_now,session_now,h4_direction,h4_ema_trend,regime,signal_type,quality,gates_passed,sl_level,tp_level,notes,created_at,gate_session_ok,gate_adx_ok,gate_direction_ok,gate_rsi_ok,gate_bull_4h_ok
1060,2026-07-21 04:11:05.754525,XRPUSDT,2026-07-21 03:30:00,1.12280000,71.27,36.98,0.00376429,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.10870000,1.14090000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,f,t
992,2026-07-20 18:40:47.302458,XRPUSDT,2026-07-20 18:00:00,1.11800000,82.37,34.76,0.00477857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12990000,1.08069000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
994,2026-07-20 18:51:17.461793,XRPUSDT,2026-07-20 18:00:00,1.11800000,82.37,34.76,0.00477857,overlap,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12990000,1.08069000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1094,2026-07-21 06:44:43.367993,XRPUSDT,2026-07-21 05:30:00,1.12840000,74.16,61.32,0.00454286,asian,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.14320000,1.09291000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,f,t,t,t,t
1038,2026-07-20 21:39:51.319582,XRPUSDT,2026-07-20 21:00:00,1.11800000,60.47,38.15,0.00392143,ny_late,DOWN,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,1.12780000,1.09450000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
938,2026-07-20 13:51:16.40284,SOLUSDT,2026-07-20 13:30:00,76.91000000,60.63,35.56,0.30571429,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.14570000,79.20290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
1129,2026-07-21 08:35:37.541724,SOLUSDT,2026-07-21 07:45:00,78.59000000,75.00,56.38,0.22500000,london,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,78.02750000,80.27750000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
947,2026-07-20 14:12:26.184049,SOLUSDT,2026-07-20 13:30:00,76.91000000,60.63,35.56,0.30571429,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.14570000,79.20290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
964,2026-07-20 16:08:16.960562,SOLUSDT,2026-07-20 15:45:00,77.68000000,62.76,18.33,0.43857143,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.80290000,80.24568000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,f,t,f,t
986,2026-07-20 17:06:17.029418,SOLUSDT,2026-07-20 15:45:00,77.68000000,62.76,18.33,0.43857143,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.80290000,80.24568000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,f,t,f,t
976,2026-07-20 16:40:00.277857,SOLUSDT,2026-07-20 15:45:00,77.68000000,62.76,18.33,0.43857143,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.80290000,80.24568000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,f,t,f,t
1027,2026-07-20 21:08:10.456817,SOLUSDT,2026-07-20 20:00:00,77.64000000,51.75,31.41,0.30357143,ny_late,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.88110000,79.91680000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
953,2026-07-20 14:28:14.025876,SOLUSDT,2026-07-20 13:30:00,76.91000000,60.63,35.56,0.30571429,ny_open,UP,BULL,PULLBACK,NO_SIGNAL,SKIP,0/4,76.14570000,79.20290000,Dropped: symbol not seen in current scan,2026-07-21 13:10:29.154762,t,t,t,f,t
