symbol,side,entry_date,entry_price,sl_price,tp_price,dqs_score,regime,strategy,approved,reject_reason,promoted,exit_date,exit_price,exit_reason,hours_held,pnl_usd,pnl_pct,risk_usd,kelly_fraction,win,notes,intent,outcome,crowded,data_quality,sl_original,atr_at_entry,calibration_prob,calibration_level,rsi_entry,adx_entry,atr_pct_entry,volume_entry,turnover_entry,oi_entry,funding_rate_entry,buy_ratio_entry,sell_ratio_entry,bull_4h_entry,ctx_adx_entry,ctx_log_ret_4h_entry,session,efficiency_ratio_entry,atr_rank_entry,rsi_exit,adx_exit,atr_exit,atr_pct_exit,volume_exit,regime_exit,close_exit,mfe_price,mfe_atr,mfe_pct_of_tp,mae_price,mae_atr,mae_pct_of_sl,bars_to_mfe,bars_to_mae,time_in_profit_bars,time_in_loss_bars,tech_raw,struct_raw,ctx_raw,contra_penalty,direction,calibrated_prob_signal,equity_at_entry,open_trades_at_entry,open_risk_at_entry,margin_used_at_entry,risk_budget_used_pct,hmm_confidence,hmm_regime_raw,fees_usd,gross_pnl_usd,notional,qty,risk_tier,kelly_band,sl_dist_atr,tp_dist_atr,rr_ratio
ETHUSDT,SHORT,2026-04-08 08:45:00,2255.55,2270.6243,2231.43112,82.56,MIXED,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,2317.5228819999643,7.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2270.6243,7.537142857142856,0.3478,global_curve,63.06031527604102,43.33987206597118,0.3341598659813728,7320.85,16505841.6711,858020.82,0.0001,0.6254,0.3746,1,46.034591660599865,-0.002831673044854878,london,0.19541298620796665,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60.75,35.0,70.0,0.0,SHORT,0.5,0.0,0,0.0,0.0,0.0,0.9999536507503317,TRENDING,0.0,0.0,346768.25700000004,153.74,excellent,7.5,2.0000018953752536,3.200003032600454,2.0
BTCUSDT,LONG,2026-04-08 09:00:00,71798.0,71381.6964,72330.86856,58.96,MIXED,trend_following,False,RegimeGate: DQS 59 < 60 for MIXED,False,,0,REJECTED,0,0,0,519.9631963999991,0.3,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,71381.6964,166.52142857143085,0.0,,62.96089617839621,43.51768339264804,0.23193045568320964,583.546,41927238.0294,50593.662,7.604e-05,0.5299,0.4701,1,55.3932136679561,0.0005221181362005022,london,0.26258096661684865,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35.75,35.0,95.0,5.0,LONG,0.5347,0.0,0,0.0,0.0,0.0,0.99996178536354,TRENDING,0.0,0.0,89675.702,1.249,fair,0.3,2.500000171578051,3.1999999313687364,1.6
ETHUSDT,SHORT,2026-04-08 09:00:00,2256.62,2272.0043,2232.00512,82.56,MIXED,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,2364.105381000026,7.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2272.0043,7.692142857142861,0.3478,global_curve,64.720743700529,43.30861029627837,0.3408701002890545,13865.56,31317616.4025,865286.21,0.0001,0.6227,0.3773,1,46.034591660599865,-0.002831673044854878,london,0.19353836595215929,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60.75,35.0,70.0,0.0,SHORT,0.5,0.0,0,0.0,0.0,0.0,0.9999609022128415,TRENDING,0.0,0.0,346774.7954,153.67000000000002,excellent,7.5,2.0000018571826743,3.2000029714922555,2.0
ETHUSDT,SHORT,2026-04-08 09:15:00,2249.44,2265.1486,2218.0229,59.56,MIXED,mean_reversion,False,RegimeGate: DQS 60 < 60 for MIXED,False,,0,REJECTED,0,0,0,1560.4923239999935,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2265.1486,7.854285714285717,0.0,,48.011384987417586,41.92676171303301,0.3491662686840154,11195.37,25219770.3175,865286.21,0.0001,0.6227,0.3773,1,46.034591660599865,-0.002831673044854878,london,0.018655611489490954,0.17708333333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35.75,35.0,70.0,5.0,SHORT,0.478,0.0,0,0.0,0.0,0.0,0.9999006680015692,TRENDING,0.0,0.0,223459.3696,99.34,fair,0.8999999999999999,2.0000036376864223,3.9999945434703665,2.0
ETHUSDT,SHORT,2026-04-08 09:30:00,2245.54,2261.1986,2214.2229,59.56,MIXED,mean_reversion,False,RegimeGate: DQS 60 < 60 for MIXED,False,,0,REJECTED,0,0,0,1560.3794900000205,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2261.1986,7.8292857142857555,0.0,,41.32465761230972,41.533638489120605,0.3486593743280349,8527.89,19180707.204,865286.21,0.0001,0.6227,0.3773,1,46.034591660599865,-0.002831673044854878,london,0.08895220006330903,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35.75,35.0,70.0,5.0,SHORT,0.478,0.0,0,0.0,0.0,0.0,0.9999446554174726,TRENDING,0.0,0.0,223768.06100000002,99.65,fair,0.8999999999999999,2.0000036493020867,3.9999945260468412,2.0
ETHUSDT,SHORT,2026-04-08 09:45:00,2248.72,2263.21,2225.536,52.32,MIXED,mean_reversion,False,RegimeGate: DQS 52 < 60 for MIXED,False,,0,REJECTED,0,0,0,1560.4281000000253,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2263.21,7.245000000000053,0.0,,48.12233047827331,38.522856873676396,0.32218328649187333,7592.25,17066952.8556,865286.21,0.0001,0.6227,0.3773,1,46.034591660599865,-0.002831673044854878,london,0.11866482927576102,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30.5,35.0,70.0,5.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9999587006256756,TRENDING,0.0,0.0,242164.65679999997,107.69,fair,0.8999999999999999,2.0000000000000178,3.1999999999999407,2.0
ETHUSDT,SHORT,2026-04-08 10:00:00,2247.11,2262.2057,2222.95688,52.32,MIXED,mean_reversion,False,RegimeGate: DQS 52 < 60 for MIXED,False,,0,REJECTED,0,0,0,1560.4425089999847,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2262.2057,7.547857142857181,0.0,,45.07192614720363,35.94106636456303,0.3358917517547953,5226.03,11757550.4006,865691.01,0.0001,0.6183,0.3817,1,46.034591660599865,-0.002831673044854878,london,0.05752829896108,0.09375,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30.5,35.0,70.0,5.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9999635409574577,TRENDING,0.0,0.0,232283.7607,103.37,fair,0.8999999999999999,1.999998107315197,3.1999969717043393,2.0
ETHUSDT,SHORT,2026-04-08 10:15:00,2249.34,2264.3986,2225.24632,63.98,MIXED,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,1560.3721319999838,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2264.3986,7.529285714285736,0.3478,global_curve,50.12462934097242,34.678278119943606,0.33473310901356557,3306.7,7434540.7564,865691.01,0.0001,0.6183,0.3817,1,46.034591660599865,-0.002831673044854878,london,0.153699587170536,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,45.5,35.0,70.0,0.0,SHORT,0.5,0.0,0,0.0,0.0,0.0,0.9999616296349066,TRENDING,0.0,0.0,233076.61080000002,103.62,fair,0.8999999999999999,2.000003794706358,3.1999954463523226,2.0
BTCUSDT,LONG,2026-04-08 04:15:00,71534.5,71534.5,72346.7286,53.2,TRENDING,trend_following,True,,True,2026-04-08 10:30:00,71534.5,SL_HIT,6.25,-62.24,-11.92,522.01,0.3,False,treatment_b_phase2,TRADE,LOSS,False,98.0,70874.5643,203.05714285714308,0.0,,55.4101389397761,51.89790036125487,0.30214103752176713,762.381,54456017.6429,50391.068,8.173e-05,0.5329,0.4671,1,56.459469226509974,0.005004640603502515,asian,0.4575632383851593,0.2708333333333333,37.751668705038554,18.83502268627163,160.10714285714286,0.2238546908917756,652.207,TRENDING,71522.8,418.6999999999971,2.061981145349639,51.5495268204045,111.89999999999418,0.5510764035457707,16.95619739923054,19,25,24,1,44.0,35.0,75.0,0.0,LONG,0.5,26751.77,0,0,16751.77,0.0,0.9994813116683335,RANGING,62.24216845000001,0.0,56583.789500000006,0.791,fair,0.3,3.2499999296468327,4.000000140706352,1.23
ETHUSDT,SHORT,2026-04-08 10:30:00,2243.91,2259.0314,2219.71568,52.32,MIXED,mean_reversion,False,RegimeGate: DQS 52 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.3187679999994,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2259.0314,7.560714285714279,0.0,,39.83052959977517,32.27927858203931,0.3369437404224893,10164.47,22807328.9892,865691.01,0.0001,0.6183,0.3817,1,46.034591660599865,-0.002831673044854878,london,0.05896157230859477,0.11458333333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30.5,35.0,70.0,5.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9999389896387761,TRENDING,0.0,0.0,231391.9992,103.12,fair,0.8999999999999999,1.9999962210675495,3.200004534718953,2.0
XRPUSDT,LONG,2026-04-08 15:00:00,1.3517,1.3323,1.39213,85.25,MIXED,mean_reversion,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,1.3323,0.007778571428571428,0.5,symbol_curve,20.640661676709968,26.05625117382532,0.575465815533878,3765859.2,5085502.3403,149608867.3,0.0001,0.7118,0.2882,1,21.09081649784317,-0.01713198062192123,ny_open,0.4219653179190786,0.8125,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75.0,35.0,87.5,5.0,LONG,0.4916,0.0,0,0.0,0.0,0.0,0.9990125270320562,TRENDING,0.0,0.0,0.0,0.0,excellent,0.0,2.494031221303931,5.197612488521604,1.6
XRPUSDT,LONG,2026-04-08 15:15:00,1.3533,1.3342,1.39295,85.25,MIXED,mean_reversion,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,1.3342,0.007635714285714286,0.5,symbol_curve,25.061966718875112,28.41969655197645,0.5642292385808236,1888032.3,2553954.20946,149608867.3,0.0001,0.7118,0.2882,1,21.09081649784317,-0.01713198062192123,ny_open,0.3889674681753914,0.8020833333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,75.0,35.0,87.5,5.0,LONG,0.4916,0.0,0,0.0,0.0,0.0,0.9998414609248122,TRENDING,0.0,0.0,0.0,0.0,excellent,0.0,2.5014031805425496,5.192703461178667,1.6
ETHUSDT,SHORT,2026-04-08 15:30:00,2210.66,2242.4571,2127.98741,52.47,MIXED,mean_reversion,False,RegimeGate: DQS 52 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.3297840000112,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2242.4571,15.898571428571488,0.0,,36.65894293332216,31.243140175737583,0.7191775953141365,61436.96,136021906.587,871800.64,0.0001,0.6165,0.3835,1,44.33774199168743,-0.014243779777454571,ny_open,0.22132147212856224,0.8229166666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36.5,35.0,62.5,0.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9970004604592345,RANGING,0.0,0.0,108410.7664,49.04,fair,0.8999999999999999,1.9999973043400194,5.200001168119288,2.0
XRPUSDT,LONG,2026-04-08 15:30:00,1.3546,1.3353,1.39477,92.86,MIXED,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,1.3353,0.007721428571428578,0.3333,symbol_curve,28.781728653011058,31.99423051779004,0.570015397270676,2735147.4,3704184.0067,149608867.3,0.0001,0.7118,0.2882,1,21.09081649784317,-0.01713198062192123,ny_open,0.4088952654232428,0.8020833333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74.5,35.0,87.5,5.0,LONG,0.5717,0.0,0,0.0,0.0,0.0,0.9999406982800787,TRENDING,0.0,0.0,0.0,0.0,excellent,0.0,2.4995374653099085,5.20240518038853,1.6
ETHUSDT,SHORT,2026-04-08 15:45:00,2214.6,2245.4229,2134.46059,52.47,MIXED,mean_reversion,False,RegimeGate: DQS 52 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.330511000006,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2245.4229,15.411428571428619,0.0,,41.5498583512947,33.08860806891357,0.6959012269226325,13212.43,29249838.4382,871800.64,0.0001,0.6165,0.3835,1,44.33774199168743,-0.014243779777454571,ny_open,0.23577235772357621,0.8020833333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,36.5,35.0,62.5,0.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9961385571495877,RANGING,0.0,0.0,112036.614,50.59,fair,0.8999999999999999,2.000002780867632,5.199998794957329,2.0
XRPUSDT,LONG,2026-04-08 15:45:00,1.3542,1.3353,1.39346,92.86,MIXED,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,1.3353,0.007549999999999993,0.3333,symbol_curve,28.283294947296227,34.56659105406525,0.5575247378526063,1797793.9,2433512.18259,149608867.3,0.0001,0.7118,0.2882,1,21.09081649784317,-0.01713198062192123,ny_open,0.40548340548340617,0.7708333333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,74.5,35.0,87.5,5.0,LONG,0.5717,0.0,0,0.0,0.0,0.0,0.9999541696768143,TRENDING,0.0,0.0,0.0,0.0,excellent,0.0,2.5033112582781665,5.199999999999985,1.6
ETHUSDT,SHORT,2026-04-08 16:00:00,2214.72,2245.0614,2135.83223,50.04,MIXED,mean_reversion,False,RegimeGate: DQS 50 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.2445460000129,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2245.0614,15.170714285714341,0.0,,41.70803648999694,34.40414019859966,0.6849946849134131,16538.22,36625350.9322,836290.48,2.924e-05,0.6183,0.3817,1,41.58536537333356,-0.0021245346447485215,ny_open,0.2860920148069823,0.7708333333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30.5,35.0,62.5,0.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9951791670583908,RANGING,0.0,0.0,113814.46079999999,51.39,fair,0.8999999999999999,1.9999981166721688,5.200003672489258,2.0
ETHUSDT,SHORT,2026-04-08 16:15:00,2218.28,2249.14,2138.044,50.04,MIXED,mean_reversion,False,RegimeGate: DQS 50 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.3557999999834,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2249.14,15.430000000000032,0.0,,46.65012956841814,36.9026308586838,0.6955839659556066,13555.77,30060303.1827,836290.48,2.924e-05,0.6183,0.3817,1,41.58536537333356,-0.0021245346447485215,ny_open,0.17889463477698572,0.8020833333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30.5,35.0,62.5,0.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9941692260993918,RANGING,0.0,0.0,112089.68840000001,50.53,fair,0.8999999999999999,1.9999999999999747,5.200000000000011,2.0
ETHUSDT,SHORT,2026-04-08 16:30:00,2216.22,2246.0814,2138.58023,50.04,MIXED,mean_reversion,False,RegimeGate: DQS 50 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.362308000012,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2246.0814,14.930714285714332,0.0,,44.15089577411163,39.053885028956074,0.6737018114498711,10716.0,23724057.392,836290.48,2.924e-05,0.6183,0.3817,1,41.58536537333356,-0.0021245346447485215,ny_open,0.2515224826895785,0.75,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,30.5,35.0,62.5,0.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9935857640387071,RANGING,0.0,0.0,115731.00839999999,52.22,fair,0.8999999999999999,1.9999980863990907,5.200003731521759,2.0
ETHUSDT,SHORT,2026-04-08 16:45:00,2219.9,2249.1657,2143.80918,61.86,MIXED,mean_reversion,False,CalibrationGate: prob 0.35 < 0.40 (global_curve),False,,0,REJECTED,0,0,0,1559.276495999996,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2249.1657,14.632857142857151,0.3478,global_curve,49.70492309773904,40.888460143390986,0.6591674013629961,15559.65,34536606.6041,836290.48,2.924e-05,0.6183,0.3817,1,41.58536537333356,-0.0021245346447485215,ny_open,0.28342886474462964,0.7291666666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,35.75,35.0,62.5,0.0,SHORT,0.5,0.0,0,0.0,0.0,0.0,0.993309336398057,RANGING,0.0,0.0,118276.27200000001,53.28,fair,0.8999999999999999,1.9999990237235121,5.1999974616811375,2.0
ETHUSDT,SHORT,2026-04-08 17:00:00,2224.54,2250.05,2158.214,50.98,MIXED,mean_reversion,False,RegimeGate: DQS 51 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.1712000000134,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2250.05,12.75499999999998,0.0,,56.061906500185,41.79030885361093,0.5733769678225601,9660.72,21470483.9854,846255.53,2.924e-05,0.6138,0.3862,1,41.58536537333356,-0.0021245346447485215,ny_late,0.19557323188656184,0.65625,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,50.75,35.0,60.0,0.0,SHORT,0.25,0.0,0,0.0,0.0,0.0,0.9948267772421078,RANGING,0.0,0.0,135963.8848,61.120000000000005,fair,0.8999999999999999,2.0000000000000204,5.20000000000001,2.0
ETHUSDT,SHORT,2026-04-08 17:30:00,2233.18,2258.2586,2167.97577,59.06,MIXED,mean_reversion,False,RegimeGate: DQS 59 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.1365620000174,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2258.2586,12.539285714285727,0.0,,63.44139111999969,41.35699862818907,0.5614991050558275,32760.66,73094850.8512,846255.53,2.924e-05,0.6138,0.3862,1,41.58536537333356,-0.0021245346447485215,ny_late,0.16814159292035616,0.625,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60.75,35.0,60.0,0.0,SHORT,0.4531,0.0,0,0.0,0.0,0.0,0.9997710382090416,RANGING,0.0,0.0,138836.8006,62.17,fair,0.8999999999999999,2.000002278553139,5.199995556821399,2.0
XRPUSDT,LONG,2026-04-08 18:45:00,1.3475,1.3351,1.3673,76.8,MIXED,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,3188.8323599999917,4.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,1.3351,0.004942857142857138,0.3333,symbol_curve,26.440364084425482,39.34307916488964,0.36681685661277463,1723276.4,2324984.18747,146620556.9,7.17e-05,0.7148,0.2852,1,20.89724881102818,-0.0022917985856316936,ny_late,0.41877256317689643,0.40625,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,73.0,35.0,85.0,5.0,LONG,0.4536,0.0,0,0.0,0.0,0.0,0.999952488747125,TRENDING,0.0,0.0,346528.35525,257163.90000000002,excellent,4.5,2.5086705202312096,4.0057803468208215,1.6
XRPUSDT,LONG,2026-04-08 19:00:00,1.3479,1.3355,1.3678,76.8,MIXED,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,3187.8862400000485,4.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,1.3355,0.004971428571428563,0.3333,symbol_curve,27.98701759337206,37.90168525259959,0.3688277002321065,1776505.4,2394025.20721,146862578.3,7.17e-05,0.7117,0.2883,1,20.89724881102818,-0.0022917985856316936,ny_late,0.3478260869565172,0.4270833333333333,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,73.0,35.0,85.0,5.0,LONG,0.4536,0.0,0,0.0,0.0,0.0,0.9999710234820715,TRENDING,0.0,0.0,346528.37604000006,257087.6,excellent,4.5,2.4942528735632603,4.002873563218358,1.6
XRPUSDT,LONG,2026-04-08 19:15:00,1.3441,1.3314,1.3644,76.8,MIXED,mean_reversion,False,RiskBudgetLedger: risk budget full (3274.24 > 3236.94),False,,0,REJECTED,0,0,0,3274.2428800000403,4.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,1.3314,0.00507857142857144,0.0,,22.74487797762697,36.96036818885633,0.37784178473115393,2681191.9,3606543.47238,146862578.3,7.17e-05,0.7117,0.2883,1,20.89724881102818,-0.0022917985856316936,ny_late,0.2198581560283644,0.4375,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,73.0,35.0,85.0,5.0,LONG,0.4536,0.0,0,0.0,0.0,0.0,0.9999498395257179,TRENDING,0.0,0.0,346528.33504000003,257814.40000000002,excellent,4.5,2.500703234880475,3.9971870604781876,1.6
ETHUSDT,LONG,2026-04-09 00:30:00,2181.92,2162.5214,2220.7171,55.35,MIXED,mean_reversion,False,RegimeGate: DQS 55 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.2594679999988,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2162.5214,9.699285714285613,0.0,,30.918703986702155,30.596925062420098,0.4445298505117334,10677.75,23288909.0595,830789.91,5.194e-05,0.6186,0.3814,1,35.88196867874046,-0.003427850380223467,asian,0.30287941112794814,0.53125,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68.5,35.0,50.0,0.0,LONG,0.2676,0.0,0,0.0,0.0,0.0,0.9998748160796368,TRENDING,0.0,0.0,175382.7296,80.38,fair,0.8999999999999999,2.000002945725036,3.9999955814124935,2.0
ETHUSDT,LONG,2026-04-09 00:45:00,2181.64,2162.6371,2212.04456,55.35,MIXED,mean_reversion,False,RegimeGate: DQS 55 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.1879449999963,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2162.6371,9.501428571428473,0.0,,30.63308875526144,34.836827934501954,0.4355177101367996,25119.23,54798516.8496,830789.91,5.194e-05,0.6186,0.3814,1,35.88196867874046,-0.003427850380223467,asian,0.3654019873532048,0.5104166666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,68.5,35.0,50.0,0.0,LONG,0.2676,0.0,0,0.0,0.0,0.0,0.999805878541526,TRENDING,0.0,0.0,179003.56199999998,82.05,fair,0.8999999999999999,2.0000045105999256,3.199998797173385,2.0
ETHUSDT,LONG,2026-04-09 01:00:00,2170.59,2149.2343,2213.3014,57.39,MIXED,mean_reversion,False,RegimeGate: DQS 57 < 60 for MIXED,False,,0,REJECTED,0,0,0,1559.1796570000051,0.8999999999999999,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2149.2343,10.677857142857063,0.0,,21.562854723325998,39.89368742847329,0.4919333979635519,56259.27,122092920.0779,824711.95,5.194e-05,0.6176,0.3824,1,35.88196867874046,-0.003427850380223467,asian,0.4328960645812258,0.6979166666666666,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,76.0,35.0,50.0,5.0,LONG,0.3696,0.0,0,0.0,0.0,0.0,0.998822178945345,TRENDING,0.0,0.0,158474.7759,73.01,fair,0.8999999999999999,1.999998662117889,3.9999973242357356,2.0
ETHUSDT,LONG,2026-04-09 01:15:00,2169.28,2147.6571,2212.5257,72.09,MIXED,mean_reversion,False,RiskBudgetLedger: risk budget full (3454.04 > 3236.94),False,,0,REJECTED,0,0,0,3454.0420460000482,3.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,2147.6571,10.811428571428483,0.0,,20.72349592314447,46.092458890867306,0.4983878785324385,10707.23,23212953.211,824711.95,5.194e-05,0.6176,0.3824,1,35.88196867874046,-0.003427850380223467,asian,0.3951786482996082,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,81.25,35.0,50.0,5.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9997733555682848,TRENDING,0.0,0.0,346520.7872000001,159.74,good,3.0,2.000003964059241,3.999998678646962,2.0
XRPUSDT,LONG,2026-04-09 01:15:00,1.3267,1.3069,1.3465,60.73,VOLATILE,mean_reversion,True,DQS dropped to 20,False,2026-04-09 01:30:00,0,EXPIRED,0,0,0,1559.3767200000034,0.8999999999999999,False,treatment_b_phase2,TRADE,EXPIRED,False,0.0,0.0,0.0,0.0,,21.317806066253254,25.06732075071577,0.3989490572742241,3738455.7,4966416.02893,144146279.8,1.824e-05,0.7159,0.2841,1,19.681419644698458,-0.008680739986016399,asian,0.35999999999999965,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72.0,35.0,75.0,5.0,LONG,0.5,0.0,0,0.0,0.0,0.0,0.9998907449214429,TRENDING,0.0,0.0,104486.11588000001,0.0,fair,0.8999999999999999,3.740890688259125,3.740890688259125,1.0
