symbol,side,entry_date,entry_price,sl_price,tp_price,dqs_score,regime,strategy,approved,reject_reason,promoted,exit_date,exit_price,exit_reason,hours_held,pnl_usd,pnl_pct,risk_usd,kelly_fraction,win,notes,intent,outcome,crowded,data_quality,sl_original,atr_at_entry,calibration_prob,calibration_level
SOLUSDT,LONG,2026-06-26 12:30:00,68.56,67.1068,69.99088,83.58,TRENDING,trend_following,False,RiskBudgetLedger: risk budget full (23856.89 > 12368.80),False,,0,REJECTED,0,0,0,23856.893759999923,2.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,67.1068,0.44714285714285545,0.0,
XRPUSDT,LONG,2026-06-26 12:30:00,1.0187,1.0015,1.0399,97.9,TRENDING,trend_following,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0015,0.0052928571428571625,0.75,symbol_curve
BTCUSDT,LONG,2026-06-26 12:45:00,59159.9,58109.1054,60841.17141,100,TRENDING,mean_reversion,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,58109.1054,323.32142857142856,0.5,symbol_curve
ETHUSDT,LONG,2026-06-26 12:45:00,1535.51,1509.2946,1575.8414,80.38,TRENDING,trend_following,False,RiskBudgetLedger: risk budget full (19215.89 > 12368.80),False,,0,REJECTED,0,0,0,19215.888200000034,2.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1509.2946,10.082857142857181,0.0,
SOLUSDT,LONG,2026-06-26 12:45:00,68.84,67.273,70.7686,72.78,TRENDING,trend_following,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,8441.42900000004,1.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,98.0,67.273,0.4821428571428551,0.3333,symbol_curve
XRPUSDT,LONG,2026-06-26 12:45:00,1.0191,1.0005,1.04887,91.9,TRENDING,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1.0005,0.005735714285714304,0.3333,symbol_curve
ETHUSDT,LONG,2026-06-26 13:00:00,1534.23,1507.0637,1576.0243,80.38,TRENDING,mean_reversion,False,RiskBudgetLedger: risk budget full (19929.47 > 12368.80),False,,0,REJECTED,0,0,0,19929.469343000066,7.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1507.0637,10.448571428571475,0.0,
XRPUSDT,LONG,2026-06-26 13:00:00,1.0188,0.9994,1.04974,91.9,TRENDING,mean_reversion,False,CalibrationGate: prob 0.33 < 0.40 (symbol_curve),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,0.9994,0.0059571428571428674,0.3333,symbol_curve
BTCUSDT,LONG,2026-06-26 13:15:00,58889.1,57745.1232,60719.46282,100,TRENDING,trend_following,False,V7_KELLY_ZERO: Kelly=0 (sizing veto),False,,0,REJECTED,0,0,0,0.0,0.0,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,57745.1232,351.99285714285674,0.5,symbol_curve
ETHUSDT,LONG,2026-06-26 13:15:00,1533.04,1505.8013,1574.9457,82.9,TRENDING,mean_reversion,False,RiskBudgetLedger: risk budget full (19998.11 > 12368.80),False,,0,REJECTED,0,0,0,19998.108765999914,7.5,False,treatment_b_phase2,REJECT,NOT_TRADED,False,96.0,1505.8013,10.476428571428642,0.0,
